company_name,industry,sector,business_category,headquarters_city,headquarters_country,headquarters_full_address,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,total_raised,representative_name,_source_table
Black&WhiteEhitusOÃœ(12448102),Car washing and other services,,,[],,Valga maakond Valga vald Valga linn Lepa tn 22 68205   ,03.04.2013,,12448102.0,,,,,,https://ariregister.rik.ee/eng/company/12448102/Black--White-Ehitus-OÃœ?search_id=6b4eef4&pos=171,,,Oganes Manukjan,wissel-ariregister
OÃœBlankSpace(14944584),Computer programming activities,,,[],,Harju maakond Tallinn NÃµmme linnaosa Lauliku tn 46 10914   ,27.03.2020,,14944584.0,,,,,,https://ariregister.rik.ee/eng/company/14944584/OÃœ-Blank-Space?search_id=6b4eef4&pos=172,,,M\xc3\xa4rten Rattasepp,wissel-ariregister
BlocksparksOÃœ(14472725),Other publishing activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Sepapaja tn 6 15551   ,18.04.2018,,14472725.0,,,,,,https://ariregister.rik.ee/eng/company/14472725/Blocksparks-OÃœ?search_id=6b4eef4&pos=173,,,Maya Jane Middlemiss,wissel-ariregister
BlueSpaceOÃœ(12482955),Other business support service activities n.e.c.,,,[],,Harju maakond Viimsi vald Haabneeme alevik Heki tee 2-35 74001   ,31.05.2013,,12482955.0,,,,,,https://ariregister.rik.ee/eng/company/12482955/BlueSpace-OÃœ?search_id=6b4eef4&pos=174,,,Niina Riikka Pietil\xc3\xa4inen,wissel-ariregister
BodySpaceOÃœ(14097078),Other sports activities,,,[],,Harju maakond Tallinn Kristiine linnaosa Tulika pÃµik 4 10613   ,15.08.2016,,14097078.0,,,,,,https://ariregister.rik.ee/eng/company/14097078/BodySpace-OÃœ?search_id=6b4eef4&pos=175,,,Jarmo Kull,wissel-ariregister
BohemTradingOÃœ(12545578),Other service activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa Raua tn 41-5 10120   ,01.10.2013,,12545578.0,,,,,,https://ariregister.rik.ee/eng/company/12545578/Bohem-Trading-OÃœ?search_id=6b4eef4&pos=176,,,Jaanika Luht,wissel-ariregister
BonoCapitalInvestmentsOsaÃ¼hing(12358965),Buying and selling of own real estate,,,[],,Harju maakond Tallinn PÃµhja-Tallinna linnaosa Vabriku tn 33-1 10411   ,08.10.2012,,12358965.0,,,,,,https://ariregister.rik.ee/eng/company/12358965/Bono-Capital-Investments-OsaÃ¼hing?search_id=6b4eef4&pos=177,,,Marko Noormets,wissel-ariregister
BonusParkOÃœ(14733278),Other business support service activities n.e.c.,,,[],,Harju maakond Tallinn NÃµmme linnaosa RÃ¤nnaku pst 12 10917   ,29.05.2019,,14733278.0,,,,,,https://ariregister.rik.ee/eng/company/14733278/BonusPark-OÃœ?search_id=6b4eef4&pos=178,,,Jarkko Kalevi Nieminen,wissel-ariregister
BotspaceTechnologiesOÃœ(16154136),Computer programming activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa A. Lauteri tn 3 10114   ,04.02.2021,,16154136.0,,,,,,https://ariregister.rik.ee/eng/company/16154136/Botspace-Technologies-OÃœ?search_id=6b4eef4&pos=179,,,Mayur Sakharam More,wissel-ariregister
BravuurOÃœ(11414472),Retail sale of goods n.e.c.,,,[],,LÃ¤Ã¤ne-Viru maakond Rakvere linn Liiva tn 12b-1 44310   ,14.08.2007,,11414472.0,,,,,,https://ariregister.rik.ee/eng/company/11414472/Bravuur-OÃœ?search_id=6b4eef4&pos=180,,,Jana M\xc3\xa4its,wissel-ariregister
BrightsparkOÃœ(12132735),Computer programming activities,,,[],,Harju maakond Tallinn Haabersti linnaosa Meistri tn 14 13517   ,12.07.2011,,12132735.0,,,,,,https://ariregister.rik.ee/eng/company/12132735/Brightspark-OÃœ?search_id=6b4eef4&pos=181,,,Kari Maripuu,wissel-ariregister
BrillocoCloudSpaceOÃœ(14314894),"Other professional, scientific and technical activities n.e.c.",,,[],,,18.08.2017,,14314894.0,,,,,,https://ariregister.rik.ee/eng/company/14314894/Brilloco-CloudSpace-OÃœ?search_id=6b4eef4&pos=182,,,Denzel Khiry Thomas,wissel-ariregister
BritspareOÃœ(14169323),Wholesale trade of motor vehicle parts and accessories,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Raadiku tn 13-80 13817   ,14.12.2016,,14169323.0,,,,,,https://ariregister.rik.ee/eng/company/14169323/Britspare-OÃœ?search_id=6b4eef4&pos=183,,,Dmitrii Feoktistov,wissel-ariregister
BusPartsEestiOÃœ(14364941),Retail trade of motor vehicle parts and accessories,,,[],,Harju maakond Harku vald SÃµrve kÃ¼la SÃµrve tee 35 76908   ,03.11.2017,,14364941.0,,,,,,https://ariregister.rik.ee/eng/company/14364941/BusParts-Eesti-OÃœ?search_id=6b4eef4&pos=184,,,Endrik Zirk,wissel-ariregister
Bygg-&AnleggspartnerOÃœ(14305039),Business and other management consultancy activities,,,[],,Harju maakond Tallinn Kristiine linnaosa A. H. Tammsaare tee 47 11316   ,02.08.2017,,14305039.0,,,,,,https://ariregister.rik.ee/eng/company/14305039/Bygg---Anleggspartner-OÃœ?search_id=6b4eef4&pos=185,,,Ole-Christian Fjeld Opseth,wissel-ariregister
CaelisArtspaceOÃœ(14905213),Retail sale of souvenirs and craftwork articles in specialised stores,,,[],,,05.02.2020,,14905213.0,,,,,,https://ariregister.rik.ee/eng/company/14905213/Caelis-Artspace-OÃœ?search_id=6b4eef4&pos=186,,,Jose Ignacio Ruiz Caparros,wissel-ariregister
CAPITALPARTNERSSPAINGROUPOÃœ(16255179),Fund management activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa Narva mnt 7-634 10117   ,18.06.2021,,16255179.0,,,,,,https://ariregister.rik.ee/eng/company/16255179/CAPITAL-PARTNERS-SPAIN-GROUP-OÃœ?search_id=6b4eef4&pos=187,,,Dumitru Lunin,wissel-ariregister
CarSpaOÃœ(14317829),Car washing and other services,,,[],,Tartu maakond Tartu linn Tartu linn Pallase pst 126-5 51011   ,24.08.2017,,14317829.0,,,,,,https://ariregister.rik.ee/eng/company/14317829/CarSpa-OÃœ?search_id=6b4eef4&pos=188,,,Kunnar K\xc3\xa4ngsep,wissel-ariregister
CarspaOÃœ(11401883),,,,[],,,06.07.2007,,11401883.0,,,,,,https://ariregister.rik.ee/eng/company/11401883/Carspa-OÃœ?search_id=6b4eef4&pos=189,,,,wissel-ariregister
CaspardeRoijOÃœ(14573969),Business and other management consultancy activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Sepapaja tn 6 15551   ,25.09.2018,,14573969.0,,,,,,https://ariregister.rik.ee/eng/company/14573969/Caspar-de-Roij-OÃœ?search_id=6b4eef4&pos=190,,,Caspar De Roij,wissel-ariregister
CasparOjamÃ¤gi(12513164),,,,[],,,31.07.2013,,12513164.0,,,,,,https://ariregister.rik.ee/eng/company/12513164/Caspar-OjamÃ¤gi?search_id=6b4eef4&pos=191,,,,wissel-ariregister
CasparREOÃœ(10273549),Other business support service activities n.e.c.,,,[],,Tartu maakond Kastre vald Haaslava kÃ¼la Ãœlesoo vkt 8 62107   ,24.09.1997,,10273549.0,,,,,,https://ariregister.rik.ee/eng/company/10273549/Caspar-RE-OÃœ?search_id=6b4eef4&pos=192,,,Tiit Nilson,wissel-ariregister
CaspartHouseOÃœ(12643588),Business and other management consultancy activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa Sakala tn 20-21 10116   ,10.04.2014,,12643588.0,,,,,,https://ariregister.rik.ee/eng/company/12643588/Caspart-House-OÃœ?search_id=6b4eef4&pos=193,,,Mika Klaus Erich Bergmann,wissel-ariregister
CaspartReedesOÃœ(12645280),Business and other management consultancy activities,,,[],,,14.04.2014,,12645280.0,,,,,,https://ariregister.rik.ee/eng/company/12645280/Caspart-Reedes-OÃœ?search_id=6b4eef4&pos=194,,,Mika Klaus Erich Bergmann,wissel-ariregister
CHAINWAYSLIMITEDOÃœ(14928728),"Other financial service activities, except insurance and pension funding n.e.c.",,,[],,Harju maakond Tallinn Kesklinna linnaosa Roseni tn 13 10111   ,04.03.2020,,14928728.0,,,,,,https://ariregister.rik.ee/eng/company/14928728/CHAINWAYSLIMITED-OÃœ?search_id=6b4eef4&pos=195,,,Cristian Felician Pricop,wissel-ariregister
ChiekhGaspardOÃœ(11188969),,,,[],,,09.12.2005,,11188969.0,,,,,,https://ariregister.rik.ee/eng/company/11188969/Chiekh-Gaspard-OÃœ?search_id=6b4eef4&pos=196,,,,wissel-ariregister
CircularSpaceOÃœ(16585528),Other service activities,,,[],,Harju maakond Maardu linn Maarjaheina tee 10 74117   ,03.10.2022,,16585528.0,,,,,,https://ariregister.rik.ee/eng/company/16585528/Circular-Space-OÃœ?search_id=6b4eef4&pos=197,,,Olga Kuvatova,wissel-ariregister
ClassicRakennuspalvelutOÃœ(11931279),Constructional engineering-technical designing and consulting,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Katusepapi tn 23-6 11412   ,26.04.2010,,11931279.0,,,,,,https://ariregister.rik.ee/eng/company/11931279/Classic-Rakennuspalvelut-OÃœ?search_id=6b4eef4&pos=198,,,Erkki Juhani J\xc3\xa4msen,wissel-ariregister
CNMedcapitalOÃœ(16088280),Hairdressing and other beauty treatment,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Kivimurru tn 43-18 11412   ,30.10.2020,,16088280.0,,,,,,https://ariregister.rik.ee/eng/company/16088280/CN-Medcapital-OÃœ?search_id=6b4eef4&pos=199,,,Nina Kristiina Salokorpi,wissel-ariregister
CoffeeClubOÃœ(11587089),Other food service activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa PÃ¤rnu mnt 139c 11317   ,06.02.2009,,11587089.0,,,,,,https://ariregister.rik.ee/eng/company/11587089/Coffee-Club-OÃœ?search_id=6b4eef4&pos=200,,,Heili Viinam\xc3\xa4gi,wissel-ariregister
CoinspackOÃœ(14675888),"Other financial service activities, except insurance and pension funding n.e.c.",,,[],,Harju maakond Tallinn Kesklinna linnaosa Sakala tn 7-2 10141   ,05.03.2019,,14675888.0,,,,,,https://ariregister.rik.ee/eng/company/14675888/Coinspack-OÃœ?search_id=6b4eef4&pos=201,,,Nadir Humbataliyev,wissel-ariregister
CopterCapitalOÃœ(11325679),Repair and maintenance of other transport equipment,,,[],,Harju maakond Tallinn Kristiine linnaosa KÃ¤nnu tn 28a 13425   ,24.11.2006,,11325679.0,,,,,,https://ariregister.rik.ee/eng/company/11325679/Copter-Capital-OÃœ?search_id=6b4eef4&pos=202,,,Kari Kalervo Saarinen,wissel-ariregister
CORALSPAOÃœ(11727610),"Other retail sale not in stores, stalls or markets",,,[],,Harju maakond Tallinn Kesklinna linnaosa Lubja tn 9/1-9 10115   ,01.10.2009,,11727610.0,,,,,,https://ariregister.rik.ee/eng/company/11727610/CORAL-SPA-OÃœ?search_id=6b4eef4&pos=203,,,Mati Uhle,wissel-ariregister
MittetulundusÃ¼hingCoworkingSpaceTallinn(80340595),,,,[],,,02.04.2012,,80340595.0,,,,,,https://ariregister.rik.ee/eng/company/80340595/MittetulundusÃ¼hing-Coworking-Space-Tallinn?search_id=6b4eef4&pos=204,,,,wissel-ariregister
CoworkSpaceOÃœ(14784063),Other legal activities,,,[],,Harju maakond Tallinn PÃµhja-Tallinna linnaosa Kopli tn 27-221 10412   ,16.08.2019,,14784063.0,,,,,,https://ariregister.rik.ee/eng/company/14784063/Cowork-Space-OÃœ?search_id=6b4eef4&pos=205,,,Maksims Rutenbergs,wissel-ariregister
CreativeSpace(Europe)OÃœ(14860812),Other information technology and computer service activities,,,[],,Harju maakond Kuusalu vald Pudisoo kÃ¼la MÃ¤nnimÃ¤e/1 74626   ,03.12.2019,,14860812.0,,,,,,https://ariregister.rik.ee/eng/company/14860812/CreativeSpace-(Europe)-OÃœ?search_id=6b4eef4&pos=206,,,Claudius Olivier Krucker,wissel-ariregister
CreativeSpaceStudio(80602457),Other education not classified elsewhere,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Liikuri tn 16-25 13618   ,15.10.2021,,80602457.0,,,,,,https://ariregister.rik.ee/eng/company/80602457/Creative-Space-Studio?search_id=6b4eef4&pos=207,,,Larisa Knyazeva,wissel-ariregister
CrowdspaceOÃœ(16536518),Other software publishing,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Sepapaja tn 6 15551   ,15.07.2022,,16536518.0,,,,,,https://ariregister.rik.ee/eng/company/16536518/Crowdspace-OÃœ?search_id=6b4eef4&pos=208,,,Kostyantyn Boyko,wissel-ariregister
CryptoBaySpaceOÃœ(16354705),Computer programming activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa LÃµÃµtsa tn 5 // Sepapaja tn 4 11415   ,01.11.2021,,16354705.0,,,,,,https://ariregister.rik.ee/eng/company/16354705/CryptoBaySpace-OÃœ?search_id=6b4eef4&pos=209,,,Philippe Emmanuel Louis Martin,wissel-ariregister
CryptoXpressOÃœ(14845698),Computer programming activities,,,[],,Harju maakond Tallinn MustamÃ¤e linnaosa Vinkli tn 13 12618   ,11.11.2019,,14845698.0,,,,,,https://ariregister.rik.ee/eng/company/14845698/CryptoXpress-OÃœ?search_id=6b4eef4&pos=210,,,Tony Tsilk,wissel-ariregister
CrystalSolutionsOÃœ(12084841),Temporary employment agency activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Kihnu tn 16-28 13913   ,01.04.2011,,12084841.0,,,,,,https://ariregister.rik.ee/eng/company/12084841/Crystal-Solutions-OÃœ?search_id=6b4eef4&pos=211,,,Indrek Hinno,wissel-ariregister
CrystalspaceOÃœ(12564073),Other research and experimental development on natural sciences and engineering,,,[],,Tartu maakond Tartu linn Tartu linn Anne tn 1-56 50604   ,04.11.2013,,12564073.0,,,,,,https://ariregister.rik.ee/eng/company/12564073/Crystalspace-OÃœ?search_id=6b4eef4&pos=212,,,Jaan Viru,wissel-ariregister
CSpaceHostingsOÃœ(14730392),"Data processing, hosting and related activities",,,[],,Harju maakond Tallinn Kesklinna linnaosa Tatari tn 58a-122 10134   ,27.05.2019,,14730392.0,,,,,,https://ariregister.rik.ee/eng/company/14730392/CSpace-Hostings-OÃœ?search_id=6b4eef4&pos=213,,,Chinmay Vidyadhar Khandekar,wissel-ariregister
CutinelliSpartimentoOÃœ(11339753),Business and other management consultancy activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa RÃ¤vala pst 8-241c 10143   ,17.01.2007,,11339753.0,,,,,,https://ariregister.rik.ee/eng/company/11339753/Cutinelli-Spartimento-OÃœ?search_id=6b4eef4&pos=214,,,Raul Pint,wissel-ariregister
CyberWiseSpaceOÃœ(14999935),Computer consultancy activities,,,[],,Harju maakond Tallinn MustamÃ¤e linnaosa MustamÃ¤e tee 139-81 12918   ,02.07.2020,,14999935.0,,,,,,https://ariregister.rik.ee/eng/company/14999935/CyberWiseSpace-OÃœ?search_id=6b4eef4&pos=215,,,Olga Vovk,wissel-ariregister
DAOSpaceOÃœ(16168782),Other business support service activities n.e.c.,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Punane tn 68-170 13619   ,25.02.2021,,16168782.0,,,,,,https://ariregister.rik.ee/eng/company/16168782/DAOSpace-OÃœ?search_id=6b4eef4&pos=216,,,Valeriya Tyurina,wissel-ariregister
DareiaSPAOÃœ(14105292),Hairdressing and other beauty treatment,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Katleri tn 1-84 13915   ,31.08.2016,,14105292.0,,,,,,https://ariregister.rik.ee/eng/company/14105292/Dareia-SPA-OÃœ?search_id=6b4eef4&pos=217,,,Maxim Chinenny,wissel-ariregister
DarksparsOÃœ(12636654),Real estate agencies,,,[],,Harju maakond Tallinn Kesklinna linnaosa Narva mnt 7b 10117   ,28.03.2014,,12636654.0,,,,,,https://ariregister.rik.ee/eng/company/12636654/Darkspars-OÃœ?search_id=6b4eef4&pos=218,,,Kalev Sakjas,wissel-ariregister
OSAÃœHINGDASPARION(11279896),,,,[],,,15.08.2006,,11279896.0,,,,,,https://ariregister.rik.ee/eng/company/11279896/OSAÃœHING-DASPARION?search_id=6b4eef4&pos=219,,,,wissel-ariregister
DaVinciSpaghetteriaOÃœ(11280362),,,,[],,,16.08.2006,,11280362.0,,,,,,https://ariregister.rik.ee/eng/company/11280362/Da-Vinci-Spaghetteria-OÃœ?search_id=6b4eef4&pos=220,,,,wissel-ariregister
OsaÃ¼hingDAYSPA(10964398),Hairdressing and other beauty treatment,,,[],,Harju maakond Tallinn Kesklinna linnaosa Vana-Posti tn 4 10146   ,29.08.2003,,10964398.0,,,,,,https://ariregister.rik.ee/eng/company/10964398/OsaÃ¼hing-DAY-SPA?search_id=6b4eef4&pos=221,,,Liina Otsus,wissel-ariregister
DeadSeaMedicalSPAOÃœ(12390354),,,,[],,,11.12.2012,,12390354.0,,,,,,https://ariregister.rik.ee/eng/company/12390354/Dead-Sea-Medical-SPA-OÃœ?search_id=6b4eef4&pos=222,,,,wissel-ariregister
DealspaceOÃœ(16213790),Computer programming activities,,,[],,Tartu maakond Luunja vald Veibri kÃ¼la JÃ¤rveoja pÃµik 2 62220   ,23.04.2021,,16213790.0,,,,,,https://ariregister.rik.ee/eng/company/16213790/Dealspace-OÃœ?search_id=6b4eef4&pos=223,,,Jevgeni Savostkin,wissel-ariregister
DeepspaceNetworksOÃœ(14782012),Computer consultancy activities,,,[],,,14.08.2019,,14782012.0,,,,,,https://ariregister.rik.ee/eng/company/14782012/Deepspace-Networks-OÃœ?search_id=6b4eef4&pos=224,,,Spyridon Thanasoulas,wissel-ariregister
DeepSpaceSoftwareOÃœ(16625630),Computer programming activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Paekaare tn 52-46 13613   ,02.12.2022,,16625630.0,,,,,,https://ariregister.rik.ee/eng/company/16625630/DeepSpace-Software-OÃœ?search_id=6b4eef4&pos=225,,,Anna Kalbenoks,wissel-ariregister
DespacitoOÃœ(14333001),Business and other management consultancy activities,,,[],,Tartu maakond Tartu linn Tartu linn Lootsi tn 7 51017   ,15.09.2017,,14333001.0,,,,,,https://ariregister.rik.ee/eng/company/14333001/Despacito-OÃœ?search_id=6b4eef4&pos=226,,,Eve Laane,wissel-ariregister
OsaÃ¼hingDespalmini(10956231),"Bookkeeping, tax consulting",,,[],,Harju maakond Tallinn NÃµmme linnaosa Viljandi mnt 11/1 11214   ,01.07.2003,,10956231.0,,,,,,https://ariregister.rik.ee/eng/company/10956231/OsaÃ¼hing-Despalmini?search_id=6b4eef4&pos=227,,,Urve Tamm,wissel-ariregister
OSAÃœHINGDESPALSJ(11315971),Retail sale via mail order houses or via Internet,,,[],,JÃ¤rva maakond JÃ¤rva vald Ahula kÃ¼la Pae 73401   ,16.11.2006,,11315971.0,,,,,,https://ariregister.rik.ee/eng/company/11315971/OSAÃœHING-DESPAL-SJ?search_id=6b4eef4&pos=228,,,Jaanus M\xc3\xa4ekivi,wissel-ariregister
osaÃ¼hingDesparo(11052365),,,,[],,,22.06.2004,,11052365.0,,,,,,https://ariregister.rik.ee/eng/company/11052365/osaÃ¼hing-Desparo?search_id=6b4eef4&pos=229,,,,wissel-ariregister
DexterBalticumOsaÃ¼hing(10902264),,,,[],,,22.10.2002,,10902264.0,,,,,,https://ariregister.rik.ee/eng/company/10902264/Dexter-Balticum-OsaÃ¼hing?search_id=6b4eef4&pos=230,,,,wissel-ariregister
DianaSpasskaja(12798345),,,,[],,,11.02.2015,,12798345.0,,,,,,https://ariregister.rik.ee/eng/company/12798345/Diana-Spasskaja?search_id=6b4eef4&pos=231,,,,wissel-ariregister
DigiSpaceOÃœ(16120284),Computer consultancy activities,,,[],,Harju maakond Rae vald Peetri alevik KelgumÃ¤e tn 15-1 75312   ,14.12.2020,,16120284.0,,,,,,https://ariregister.rik.ee/eng/company/16120284/DigiSpace-OÃœ?search_id=6b4eef4&pos=232,,,Anna Ozols,wissel-ariregister
DireccionOÃœ(11920608),Agents involved in the sale of a variety of goods,,,[],,Harju maakond Viimsi vald Kelvingi kÃ¼la Meresihi tee 25 74018   ,06.04.2010,,11920608.0,,,,,,https://ariregister.rik.ee/eng/company/11920608/Direccion-OÃœ?search_id=6b4eef4&pos=233,,,Yulia Murashko,wissel-ariregister
OÃœDirectspace(11242410),Constructional engineering-technical designing and consulting,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Asunduse tn 6-47 11416   ,06.04.2006,,11242410.0,,,,,,https://ariregister.rik.ee/eng/company/11242410/OÃœ-Directspace?search_id=6b4eef4&pos=234,,,Maksim Blit\xc5\xa1tein,wissel-ariregister
OsaÃ¼hingDispak(10266012),Wholesale of other intermediate products,,,[],,Harju maakond Tallinn PÃµhja-Tallinna linnaosa Puuvilla tn 19 10314   ,23.09.1997,,10266012.0,,,,,,https://ariregister.rik.ee/eng/company/10266012/OsaÃ¼hing-Dispak?search_id=6b4eef4&pos=235,,,Andres M\xc3\xa4nnisalu,wissel-ariregister
DISPAKPEATSUBSTRATESOÃœ(10862576),Freight transport by road,,,[],,Harju maakond Tallinn PÃµhja-Tallinna linnaosa Puuvilla tn 19/1 10314   ,25.04.2002,,10862576.0,,,,,,https://ariregister.rik.ee/eng/company/10862576/DISPAK-PEAT-SUBSTRATES-OÃœ?search_id=6b4eef4&pos=236,,,Andres M\xc3\xa4nnisalu,wissel-ariregister
DogHealth&SpaCentreOÃœ(16056623),Pet care services,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Majaka tn 12-40 11412   ,18.09.2020,,16056623.0,,,,,,https://ariregister.rik.ee/eng/company/16056623/Dog-Health--Spa-Centre-OÃœ?search_id=6b4eef4&pos=237,,,Aleksandra Bekker,wissel-ariregister
MittetulundusÃ¼hingDomSpasenija(80356745),,,,[],,,09.05.2013,,80356745.0,,,,,,https://ariregister.rik.ee/eng/company/80356745/MittetulundusÃ¼hing-Dom-Spasenija?search_id=6b4eef4&pos=238,,,,wissel-ariregister
DOORGATEOÃœ(12670898),Other retail sale in non-specialised stores,,,[],,Harju maakond Tallinn Haabersti linnaosa Vana-RannamÃµisa tee 12b 13516   ,05.06.2014,,12670898.0,,,,,,https://ariregister.rik.ee/eng/company/12670898/DOORGATE-OÃœ?search_id=6b4eef4&pos=239,,,Risto Jaamu,wissel-ariregister
OÃœDreamspace(12741115),,,,[],,,23.10.2014,,12741115.0,,,,,,https://ariregister.rik.ee/eng/company/12741115/OÃœ-Dreamspace?search_id=6b4eef4&pos=240,,,,wissel-ariregister
OÃœDreamspace(12741115),,,,[],,,23.10.2014,,12741115.0,,,,,,https://ariregister.rik.ee/eng/company/12741115/OÃœ-Dreamspace?search_id=6b4eef4&pos=241,,,,wissel-ariregister
DSpaceGemOÃœ(16339947),Other information technology and computer service activities,,,[],,Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 7-26 10145   ,12.10.2021,,16339947.0,,,,,,https://ariregister.rik.ee/eng/company/16339947/DSpaceGem-OÃœ?search_id=6b4eef4&pos=242,,,Bohdan Kuzmenko,wissel-ariregister
DunsinSundayFakoredeKorexSpark(14841525),,,,[],,,05.11.2019,,14841525.0,,,,,,https://ariregister.rik.ee/eng/company/14841525/Dunsin-Sunday-Fakorede-KorexSpark?search_id=6b4eef4&pos=243,,,,wissel-ariregister
DuospaceMTÃœ(80617996),Other business support service activities n.e.c.,,,[],,Harju maakond Tallinn NÃµmme linnaosa RÃ¤nnaku pst 12 10917   ,01.11.2022,,80617996.0,,,,,,https://ariregister.rik.ee/eng/company/80617996/Duospace-MTÃœ?search_id=6b4eef4&pos=244,,,Hannes Rosin,wissel-ariregister
EAGLETransportOÃœ(12940317),Removal services,,,[],,Tartu maakond Tartu linn Tartu linn Teguri tn 30 51013   ,03.11.2015,,12940317.0,,,,,,https://ariregister.rik.ee/eng/company/12940317/EAGLETransport-OÃœ?search_id=6b4eef4&pos=245,,,Kaupo S\xc3\xb5merik,wissel-ariregister
EasySpanishSchoolOÃœ(16311050),Computer consultancy activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa LÃµÃµtsa tn 5 // Sepapaja tn 4 11415   ,09.09.2021,,16311050.0,,,,,,https://ariregister.rik.ee/eng/company/16311050/Easy-Spanish-School-OÃœ?search_id=6b4eef4&pos=246,,,Sarai Monta\xc3\xb1a Zanon,wissel-ariregister
EcoNordicSpaOÃœ(14540071),Agents involved in the sale of timber and building materials,,,[],,Tartu maakond Tartu vald Raadi alev Kaupmehe tn 15-16 60532   ,07.08.2018,,14540071.0,,,,,,https://ariregister.rik.ee/eng/company/14540071/Eco-Nordic-Spa-OÃœ?search_id=6b4eef4&pos=247,,,Zine-Eddine Yahi,wissel-ariregister
EcoSpaceOÃœ(14394758),Manufacture of fertilisers and nitrogen compounds,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa VÃ¤ike-Paala tn 2 11415   ,21.12.2017,,14394758.0,,,,,,https://ariregister.rik.ee/eng/company/14394758/EcoSpace-OÃœ?search_id=6b4eef4&pos=248,,,Yury Zarutskiy,wissel-ariregister
EdalanOÃœ(10816665),Wholesale of solid fuels,,,[],,Harju maakond Tallinn Kesklinna linnaosa Vase tn 4-14 10125   ,13.12.2001,,10816665.0,,,,,,https://ariregister.rik.ee/eng/company/10816665/Edalan-OÃœ?search_id=6b4eef4&pos=249,,,Aleksandr Gribov,wissel-ariregister
EduspaceOÃœ(14161706),Other information technology and computer service activities,,,[],,Harju maakond Tallinn LasnamÃ¤e linnaosa Liikuri tn 10-107 13618   ,01.12.2016,,14161706.0,,,,,,https://ariregister.rik.ee/eng/company/14161706/Eduspace-OÃœ?search_id=6b4eef4&pos=250,,,Dmytro Perepelytsia,wissel-ariregister
EestiAmeerikaKokkerspanjeliteTÃµuÃ¼hing(80186243),Other amusement and recreation activities not classified elsewhere,,,[],,Tammeoksa 31-5 Tartu city Tartu county 50414   ,12.03.2003,,80186243.0,,,,,,https://ariregister.rik.ee/eng/company/80186243/Eesti-Ameerika-Kokkerspanjelite-TÃµuÃ¼hing?search_id=6b4eef4&pos=251,,,Monika Mark,wissel-ariregister
EESTICAVALIERKINGCHARLESSPANIELITETÃ•UÃœHING(80186705),"Associations and social clubs related to recreational activities, entertainment, cultural activities or hobbies",,,[],,Tartu maakond Luunja vald Luunja alevik Pargi tn 6 62201   ,05.05.2003,,80186705.0,,,,,,https://ariregister.rik.ee/eng/company/80186705/EESTI-CAVALIER-KING-CHARLES-SPANIELITE-TÃ•UÃœHING?search_id=6b4eef4&pos=252,,,Terje Erdmann,wissel-ariregister
EestiEhituspartnerOÃœ(11170461),Other earth and soil works,,,[],,Tartu maakond Tartu linn Tartu linn Teguri tn 45d/1 51013   ,20.09.2005,,11170461.0,,,,,,https://ariregister.rik.ee/eng/company/11170461/Eesti-Ehituspartner-OÃœ?search_id=6b4eef4&pos=253,,,Marek Kaljula,wissel-ariregister
EestiHair&BeautySPAOÃœ(12260108),,,,[],,,03.04.2012,,12260108.0,,,,,,https://ariregister.rik.ee/eng/company/12260108/Eesti-Hair--Beauty-SPA-OÃœ?search_id=6b4eef4&pos=254,,,,wissel-ariregister
EestiHispaaniaKeeleÃ•petajateLiit(80378209),,,,[],,,01.12.2014,,80378209.0,,,,,,https://ariregister.rik.ee/eng/company/80378209/Eesti-Hispaania-Keele-Ã•petajate-Liit?search_id=6b4eef4&pos=255,,,,wissel-ariregister
MTÃœEESTI-HISPAANIASELTS(80219190),,,,[],,,09.03.2005,,80219190.0,,,,,,https://ariregister.rik.ee/eng/company/80219190/MTÃœ-EESTI-HISPAANIA-SELTS?search_id=6b4eef4&pos=256,,,,wissel-ariregister
