company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Qumak,Technology,,,,1985,,,,,,,,,,,,I/T,,,,MalPatSaj-wikipedia-org
Smyk Department Store,Consumer services,,,,2000,,,,,,,,,,,,Department stores and toys,,,,MalPatSaj-wikipedia-org
Solaris Bus & Coach,Industrials,,,,2001,,,,,,,,,,,,Bus manufacturer,,,,MalPatSaj-wikipedia-org
Techland,Technology,,,,1991,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
Tele-Fonika Kable,Industrials,,,,1920,,,,,,,,,,,,Cable manufacturer,,,,MalPatSaj-wikipedia-org
Telewizja Polska,Consumer services,,,,1952,,,,,,,,,,,,Public broadcasting,,,,MalPatSaj-wikipedia-org
T-Mobile Polska,Telecommunications,,,,1996,,,,,,,,,,,,"Mobile network, part of Deutsche Telekom (Germany)",,,,MalPatSaj-wikipedia-org
TVN24,Consumer services,,,,2001,,,,,,,,,,,,"TV channel, part of TVN Group",,,,MalPatSaj-wikipedia-org
TVN 7,Consumer services,,,,2002,,,,,,,,,,,,"TV channel, part of TVN Group",,,,MalPatSaj-wikipedia-org
TVN Group,Consumer services,,,,1995,,,,,,,,,,,,"Media group, includes TVN",,,,MalPatSaj-wikipedia-org
Tymbark,Consumer goods,,,,1936,,,,,,,,,,,,Juice and beverage,,,,MalPatSaj-wikipedia-org
Ursus SA,Automotive inductry,,,,1893,,,,,,,,,,,,Tractors,,,,MalPatSaj-wikipedia-org
Van Pur,Consumer goods,,,,1989,,,,,,,,,,,,Brewery holding,,,,MalPatSaj-wikipedia-org
Wieliczka Salt Mine,Consumer services,,,,1252,,,,,,,,,,,,"Former salt mine, now attraction",,,,MalPatSaj-wikipedia-org
Wielton,Automotive industry,,,,1996,,,,,,,,,,,,Trailers,,,,MalPatSaj-wikipedia-org
Żabka,Consumer services,,,,1998,,,,,,,,,,,,Grocery,,,,MalPatSaj-wikipedia-org
ZMT SA,Industrials,,,,1917,,,,,,,,,,,,"Firearms, weapons",,,,MalPatSaj-wikipedia-org
Żubrówka,Consumer goods,,,,–,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Żywiec Brewery,Consumer goods,,,,1856,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Altri,Basic materials,,,,2005,,,,,,,,,,,,Paper,,,,MalPatSaj-wikipedia-org
Ambar – Ideas on Paper S.A.,Industrials,,,,1939,,,,,,,,,,,,Office supplies,,,,MalPatSaj-wikipedia-org
Banco Comercial Português,Financials,,,,1985,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Bial,Health care,,,,1924,,,,,,,,,,,,Pharma,,,,MalPatSaj-wikipedia-org
Caixa Geral de Depósitos,Financials,,,,1876,,,,,,,,,,,,State bank,,,,MalPatSaj-wikipedia-org
Carris,Consumer services,,,,1872,,,,,,,,,,,,Public transportation,,,,MalPatSaj-wikipedia-org
Central de Cervejas,Consumer goods,,,,1934,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Chipidea,Technology,,,,1997,,,,,,,,,,,,"Semiconductor, defunct 2009",,,,MalPatSaj-wikipedia-org
Churchill's Port,Wine making,,,,1981,,,,,,,,,,,,Port wine,,,,MalPatSaj-wikipedia-org
Ciberbit,Technology,,,,1995,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
Cimpor,Industrials,,,,1976,,,,,,,,,,,,Cement,,,,MalPatSaj-wikipedia-org
CMS-Helmets,Consumer goods,,,,1976,,,,,,,,,,,,Motorcycling helmets,,,,MalPatSaj-wikipedia-org
Cofina,Consumer services,,,,1856,,,,,,,,,,,,Publisher,,,,MalPatSaj-wikipedia-org
Comboios de Portugal,Consumer services,,,,1856,,,,,,,,,,,,Passenger rail,,,,MalPatSaj-wikipedia-org
Conservas Ramirez,Consumer goods,,,,1853,,,,,,,,,,,,Fish & Cannedfish,,,,MalPatSaj-wikipedia-org
Continente,Consumer services,,,,1985,,,,,,,,,,,,"Supermarket, part of Sonae",,,,MalPatSaj-wikipedia-org
Corticeira Amorim,Basic materials,,,,1870,,,,,,,,,,,,Cork,,,,MalPatSaj-wikipedia-org
Critical Software,Technology,,,,1998,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
"CTT Correios de Portugal, S.A. (CTT)",Industrials,,,,1520,,,,,,,,,,,,Postal services,,,,MalPatSaj-wikipedia-org
Delta Cafés,Consumer goods,,,,1961,,,,,,,,,,,,Coffee,,,,MalPatSaj-wikipedia-org
EFACEC,Industrials,,,,1948,,,,,,,,,,,,Electronics,,,,MalPatSaj-wikipedia-org
Energias de Portugal (EDP),Utilities,,,,1976,,,,,,,,,,,,Electrical generation,,,,MalPatSaj-wikipedia-org
Fábrica Nacional de Munições de Armas Ligeiras,Industrials,,,,1947,,,,,,,,,,,,Arms,,,,MalPatSaj-wikipedia-org
Galp Energia,Utilities,,,,1999,,,,,,,,,,,,Natural gas distribution,,,,MalPatSaj-wikipedia-org
Glintt,Technology,,,,2008,,,,,,,,,,,,Software developer,,,,MalPatSaj-wikipedia-org
Grupo José de Mello,Conglomerates,,,,1986[12],,,,,,,,,,,,"Health care, energy, logistics",,,,MalPatSaj-wikipedia-org
Iberomoldes,Industrials,,,,1975,,,,,,,,,,,,Engineering,,,,MalPatSaj-wikipedia-org
Impresa,Consumer services,,,,1972,,,,,,,,,,,,"Television, publisher",,,,MalPatSaj-wikipedia-org
Jerónimo Martins,Consumer services,,,,1792,,,,,,,,,,,,Food retail,,,,MalPatSaj-wikipedia-org
Lactogal,Consumer goods,,,,1996,,,,,,,,,,,,"Dairy, water",,,,MalPatSaj-wikipedia-org
Logoplaste,Industrials,,,,1976,,,,,,,,,,,,Plastic,,,,MalPatSaj-wikipedia-org
Martifer,Industrials,,,,1990,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Media Capital,Consumer services,,,,1988,,,,,,,,,,,,Media distribution,,,,MalPatSaj-wikipedia-org
Medinfar,Health care,,,,1970,,,,,,,,,,,,Pharma,,,,MalPatSaj-wikipedia-org
MEO,Telecommunications,,,,1991,,,,,,,,,,,,Mobile provider,,,,MalPatSaj-wikipedia-org
Montepio,Financials,,,,1840,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Mota-Engil,Industrials,,,,1946,,,,,,,,,,,,Engineering and infrastructure,,,,MalPatSaj-wikipedia-org
Move Interactive,Technology,,,,2008,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
NOS,Telecommunications,,,,1994,,,,,,,,,,,,Telecom,,,,MalPatSaj-wikipedia-org
Novabase,Technology,,,,1989,,,,,,,,,,,,Information technology,,,,MalPatSaj-wikipedia-org
Novo Banco,Financials,,,,2014,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Pingo Doce,Consumer services,,,,1980,,,,,,,,,,,,Supermarket chain,,,,MalPatSaj-wikipedia-org
Porto Editora,Consumer services,,,,1944,,,,,,,,,,,,Publisher,,,,MalPatSaj-wikipedia-org
Portugal Telecom,Telecommunications,,,,1994,,,,,,,,,,,,"Telecommunications, part of Altice (Netherlands)",,,,MalPatSaj-wikipedia-org
Quidgest,Technology,,,,1988,,,,,,,,,,,,Specialist enterprise software,,,,MalPatSaj-wikipedia-org
Rádio e Televisão de Portugal,Consumer services,,,,1935,,,,,,,,,,,,State media,,,,MalPatSaj-wikipedia-org
Redes Energéticas Nacionais (REN),Utilities,,,,1994,,,,,,,,,,,,Electrical distribution,,,,MalPatSaj-wikipedia-org
Renova,Basic materials,,,,1939,,,,,,,,,,,,Paper,,,,MalPatSaj-wikipedia-org
SAPO,Telecommunications,,,,1995,,,,,,,,,,,,"Telecom, ISP",,,,MalPatSaj-wikipedia-org
Semapa,Industrials,,,,1991,,,,,,,,,,,,"Cement, paper",,,,MalPatSaj-wikipedia-org
Simoldes,Industrials,,,,1959,,,,,,,,,,,,Manufacturing,,,,MalPatSaj-wikipedia-org
Soares da Costa,Industrials,,,,1918,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
SIC,Consumer services,,,,1992,,,,,,,,,,,,"Television, part of Impresa",,,,MalPatSaj-wikipedia-org
Sonae Indústria,Industrials,,,,1959,,,,,,,,,,,,Part of Sonae,,,,MalPatSaj-wikipedia-org
Sonae,Conglomerates,,,,1959,,,,,,,,,,,,"Retail, financials, industrials, telecom",,,,MalPatSaj-wikipedia-org
Sovena Group,Consumer goods,,,,1956,,,,,,,,,,,,Agribusiness,,,,MalPatSaj-wikipedia-org
Sumol + Compal,Consumer goods,,,,2008,,,,,,,,,,,,"Food and beverage, merger of Sumolis and Compal",,,,MalPatSaj-wikipedia-org
Tabaqueira,Consumer goods,,,,1927,,,,,,,,,,,,"Cigarettes, part of Philip Morris International (US)",,,,MalPatSaj-wikipedia-org
TAP Air Portugal,Consumer services,,,,1945,,,,,,,,,,,,Airline,,,,MalPatSaj-wikipedia-org
Televisão Independente,Consumer services,,,,1993,,,,,,,,,,,,Broadcaster,,,,MalPatSaj-wikipedia-org
The Navigator Company,Basic materials,,,,2001,,,,,,,,,,,,Paper,,,,MalPatSaj-wikipedia-org
Tranquilidade,Financials,,,,1871,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
Tupam editores,Consumer services,,,,1977,,,,,,,,,,,,Health publisher,,,,MalPatSaj-wikipedia-org
UMM,Industrials,,,,1977,,,,,,,,,,,,Metal works,,,,MalPatSaj-wikipedia-org
Unicer Brewery,Consumer goods,,,,1890,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Uniplaces,Technology,,,,2012,,,,,,,,,,,,"Student accommodation platform, travel, real estate",,,,MalPatSaj-wikipedia-org
Visabeira,Conglomerates,,,,1980,,,,,,,,,,,,"Telecommunications, travel, industrials, real estate",,,,MalPatSaj-wikipedia-org
Vista Alegre,Consumer goods,,,,1824,,,,,,,,,,,,Porcelain,,,,MalPatSaj-wikipedia-org
Adevărul Holding,Consumer services,,,,2008,,,,,,,,,,,,Magazines and newspapers,,,,MalPatSaj-wikipedia-org
Angst,Consumer services,,,,1990,,,,,,,,,,,,Supermarket chain,,,,MalPatSaj-wikipedia-org
Antibiotice Iași,Health care,,,,1955,,,,,,,,,,,,Research and drug manufacturing,,,,MalPatSaj-wikipedia-org
Apulum,Consumer goods,,,,1970,,,,,,,,,,,,Porcelain,,,,MalPatSaj-wikipedia-org
Arctic S.A.,Consumer goods,,,,1968,,,,,,,,,,,,Appliances,,,,MalPatSaj-wikipedia-org
Automobile Dacia,Consumer goods,,,,1966,,,,,,,,,,,,Car manufacturer,,,,MalPatSaj-wikipedia-org
Banca Comercială Română (BCR),Financials,,,,1990,,,,,,,,,,,,"Bank and financial services, part of Erste Group (Austria)",,,,MalPatSaj-wikipedia-org
Banca Transilvania,Financials,,,,1993,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Blue Air,Consumer services,,,,2004,,,,,,,,,,,,Airline,,,,MalPatSaj-wikipedia-org
BRD – Groupe Société Générale,Financials,,,,1923,,,,,,,,,,,,"Bank, majority owned by Société Générale (France)",,,,MalPatSaj-wikipedia-org
Căile Ferate Române,Industrials,,,,1880,,,,,,,,,,,,Railways,,,,MalPatSaj-wikipedia-org
Continental Hotels,Consumer services,,,,1991,,,,,,,,,,,,Hotel holdings,,,,MalPatSaj-wikipedia-org
Dedeman,Consumer services,,,,1992,,,,,,,,,,,,Hypermarkets,,,,MalPatSaj-wikipedia-org
European Drinks & Foods,Consumer goods,,,,1993,,,,,,,,,,,,Food producer,,,,MalPatSaj-wikipedia-org
Farmec,Consumer goods,,,,1993,,,,,,,,,,,,Cosmetics,,,,MalPatSaj-wikipedia-org
Ford Romania,Consumer goods,,,,1976,,,,,,,,,,,,"Automotive, part of Ford Otosan (Türkiye)",,,,MalPatSaj-wikipedia-org
GeCAD Software,Technology,,,,1992,,,,,,,,,,,,CAD software,,,,MalPatSaj-wikipedia-org
Grup Feroviar Român,Industrials,,,,2001,,,,,,,,,,,,Railways and rolling stock,,,,MalPatSaj-wikipedia-org
Intact Media Group,Consumer services,,,,1991,,,,,,,,,,,,Media,,,,MalPatSaj-wikipedia-org
Jolidon,Consumer goods,,,,1993,,,,,,,,,,,,Clothing and accessories,,,,MalPatSaj-wikipedia-org
Mangalia shipyard,Industrials,,,,1997,,,,,,,,,,,,"Shipyard, part of Damen Group (Netherlands)",,,,MalPatSaj-wikipedia-org
Mega Image,Consumer services,,,,1995,,,,,,,,,,,,"Supermarkets, part of Delhaize Group (Belgium)",,,,MalPatSaj-wikipedia-org
Metrorex,Consumer services,,,,1976,,,,,,,,,,,,Passenger metro,,,,MalPatSaj-wikipedia-org
Mobexpert,Consumer services,,,,1993,,,,,,,,,,,,Furniture retailer,,,,MalPatSaj-wikipedia-org
Napolact,Consumer goods,,,,1905,,,,,,,,,,,,"Food processor, part of FrieslandCampina (Netherlands)",,,,MalPatSaj-wikipedia-org
Orange Romania,Telecommunications,,,,1997,,,,,,,,,,,,"Mobile network, founded as ""Dialog"". Part of Orange S.A. (France)",,,,MalPatSaj-wikipedia-org
Petrom,Oil & gas,,,,1991,,,,,,,,,,,,"Integrated oil and gas, part of OMV (Austria)",,,,MalPatSaj-wikipedia-org
Petromidia Refinery,Oil & gas,,,,1974,,,,,,,,,,,,"Refinery, part of Rompetrol",,,,MalPatSaj-wikipedia-org
Poșta Română,Industrials,,,,1862,,,,,,,,,,,,Postal administration,,,,MalPatSaj-wikipedia-org
Raiffeisen Romania,Financials,,,,1998,,,,,,,,,,,,"Bank, part of Raiffeisen Bank International (Austria)",,,,MalPatSaj-wikipedia-org
RCS & RDS,Telecommunications,,,,1993,,,,,,,,,,,,Telecom,,,,MalPatSaj-wikipedia-org
Realitatea-Cațavencu,Consumer services,,,,2006,,,,,,,,,,,,Print and broadcast,,,,MalPatSaj-wikipedia-org
Regiotrans,Consumer services,,,,2005,,,,,,,,,,,,Private passenger rail,,,,MalPatSaj-wikipedia-org
Roman,Industrials,,,,1921,,,,,,,,,,,,Truck and bus manufacturer,,,,MalPatSaj-wikipedia-org
Rompetrol,Oil & gas,,,,1974,,,,,,,,,,,,Part of KMG International,,,,MalPatSaj-wikipedia-org
Romstal,Industrials,,,,1994,,,,,,,,,,,,Sanitary supplies,,,,MalPatSaj-wikipedia-org
Romtelecom,Telecommunications,,,,1989,,,,,,,,,,,,"Telecom, defunct 2014",,,,MalPatSaj-wikipedia-org
SIVECO Romania,Technology,,,,1992,,,,,,,,,,,,Business software,,,,MalPatSaj-wikipedia-org
Softpedia,Technology,,,,2001,,,,,,,,,,,,Information software,,,,MalPatSaj-wikipedia-org
Softwin,Technology,,,,1990,,,,,,,,,,,,Anti-virus software,,,,MalPatSaj-wikipedia-org
TAROM,Consumer services,,,,1954,,,,,,,,,,,,Flag carrier,,,,MalPatSaj-wikipedia-org
Tehnoton,Consumer goods,,,,1972,,,,,,,,,,,,Home electronics,,,,MalPatSaj-wikipedia-org
Telekom Romania,Telecommunications,,,,1991,,,,,,,,,,,,"Founded as Romtelecom, part of Deutsche Telekom (Germany)",,,,MalPatSaj-wikipedia-org
Terapia Ranbaxy,Health care,,,,1920,,,,,,,,,,,,Pharma,,,,MalPatSaj-wikipedia-org
Țiriac Holdings,Conglomerates,,,,1990,,,,,,,,,,,,"Financials, retail, real estate, media, construction",,,,MalPatSaj-wikipedia-org
Transferoviar Grup,Industrials,,,,2003,,,,,,,,,,,,Railways,,,,MalPatSaj-wikipedia-org
Trilulilu,Technology,,,,2007,,,,,,,,,,,,File sharing,,,,MalPatSaj-wikipedia-org
Ubisoft Bucharest,Technology,,,,1992,,,,,,,,,,,,"Game developer, part of Ubisoft (France)",,,,MalPatSaj-wikipedia-org
UPC Romania,Telecommunications,,,,1992,,,,,,,,,,,,"Telecom, part of Liberty Global (US)",,,,MalPatSaj-wikipedia-org
Ursus Breweries,Consumer goods,,,,1878,,,,,,,,,,,,"Brewery, part of Asahi Breweries (Japan)",,,,MalPatSaj-wikipedia-org
UTI Holdings,Conglomerates,,,,1990,,,,,,,,,,,,"Technology, construction, defense",,,,MalPatSaj-wikipedia-org
Vodafone Romania,Telecommunications,,,,1997,,,,,,,,,,,,"Founded as Connex GSM, part of Vodafone (UK)",,,,MalPatSaj-wikipedia-org
Zentiva,Health care,,,,1962,,,,,,,,,,,,"Pharma, part of Sanofi (France)",,,,MalPatSaj-wikipedia-org
Air Slovakia,Consumer services,,,,1993,,,,,,,,,,,,"Airline, defunct 2010",,,,MalPatSaj-wikipedia-org
Cestné a Stavebné Mechanizmy Tisovec,Industrials,,,,1955,,,,,,,,,,,,Defense manufacturing,,,,MalPatSaj-wikipedia-org
Doprastav,Industrials,,,,1953,,,,,,,,,,,,Infrastructure construction,,,,MalPatSaj-wikipedia-org
Elnec,Industrials,,,,1991,,,,,,,,,,,,Commercial electronics,,,,MalPatSaj-wikipedia-org
ESET,Technology,,,,1992,,,,,,,,,,,,IT security,,,,MalPatSaj-wikipedia-org
Glass LPS,Consumer goods,,,,1999,,,,,,,,,,,,Glass products,,,,MalPatSaj-wikipedia-org
Istrobanka,Financials,,,,1992,,,,,,,,,,,,"Commercial bank, defunct 2009",,,,MalPatSaj-wikipedia-org
J&T Finance Group,Financials,,,,1993,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
JTRE,Real estate,,,,1996,,,,,,,,,,,,Real estate development,,,,MalPatSaj-wikipedia-org
JJ Electronic,Industrials,,,,1993,,,,,,,,,,,,Vacuum tubes,,,,MalPatSaj-wikipedia-org
Komerční banka Bratislava,Financials,,,,1995,,,,,,,,,,,,Commercial bank,,,,MalPatSaj-wikipedia-org
Matador,Consumer goods,,,,1947,,,,,,,,,,,,"Tires, part of Continental AG (Germany)",,,,MalPatSaj-wikipedia-org
"OFZ, a.s., Istebné,",Basic materials,,,,1999,,,,,,,,,,,,Ferroalloys,,,,MalPatSaj-wikipedia-org
Orange Slovensko,Telecommunications,,,,1997,,,,,,,,,,,,"Mobile network, part of Orange S.A. (France)",,,,MalPatSaj-wikipedia-org
Penta Investments,Financials,,,,1994,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
Poštová banka,Financials,,,,1992,,,,,,,,,,,,Commercial bank,,,,MalPatSaj-wikipedia-org
Šariš Brewery,Consumer goods,,,,1964,,,,,,,,,,,,"Brewery, part of Asahi Breweries (Japan)",,,,MalPatSaj-wikipedia-org
Slovak Airlines,Consumer services,,,,1995,,,,,,,,,,,,"Airline, defunct 2007",,,,MalPatSaj-wikipedia-org
Slovak Telekom,Telecommunications,,,,1999,,,,,,,,,,,,"Telecom, part of Deutsche Telekom (Germany)",,,,MalPatSaj-wikipedia-org
Slovalco,Basic materials,,,,1993,,,,,,,,,,,,Aluminum,,,,MalPatSaj-wikipedia-org
Slovart Music,Consumer services,,,,1993,,,,,,,,,,,,Music publisher,,,,MalPatSaj-wikipedia-org
Slovenská pošta,Industrials,,,,1993,,,,,,,,,,,,State-owned post,,,,MalPatSaj-wikipedia-org
Slovenská sporiteľňa,Financials,,,,1819,,,,,,,,,,,,"Commercial bank, part of Erste Group (Austria)",,,,MalPatSaj-wikipedia-org
Slovenské elektrárne,Utilities,,,,1942[12],,,,,,,,,,,,"Electric utility, part of Enel (Italy)",,,,MalPatSaj-wikipedia-org
Slovenský plynárenský priemysel,Oil & gas,,,,2006,,,,,,,,,,,,Natural gas,,,,MalPatSaj-wikipedia-org
Slovnaft,Oil & gas,,,,1949,,,,,,,,,,,,"Oil refining, part of MOL Group (Hungary)",,,,MalPatSaj-wikipedia-org
Sygic,Technology,,,,2004,,,,,,,,,,,,Off-line navigation,,,,MalPatSaj-wikipedia-org
Tatra banka,Financials,,,,1990,,,,,,,,,,,,"Commercial bank, part of Raiffeisen Bank International (Austria)",,,,MalPatSaj-wikipedia-org
O2 Slovakia,Telecommunications,,,,2006,,,,,,,,,,,,"Mobile network, part of PPF (Netherlands)",,,,MalPatSaj-wikipedia-org
Topvar,Consumer goods,,,,1957,,,,,,,,,,,,"Brewery, part of Asahi Breweries (Japan)",,,,MalPatSaj-wikipedia-org
Transpetrol AS,Oil & gas,,,,1954,,,,,,,,,,,,Oil transport,,,,MalPatSaj-wikipedia-org
U.S. Steel Košice,Basic materials,,,,2000,,,,,,,,,,,,"Steel, part of U.S. Steel (US)",,,,MalPatSaj-wikipedia-org
Vagónka,Industrials,,,,1922,,,,,,,,,,,,"Railway, shipping containers",,,,MalPatSaj-wikipedia-org
Železničná spoločnosť Slovensko,Industrials,,,,2004,,,,,,,,,,,,State-owned railway,,,,MalPatSaj-wikipedia-org
Zlatý Bažant,Consumer goods,,,,1969,,,,,,,,,,,,"Brewery, part of Heineken International (Netherlands)",,,,MalPatSaj-wikipedia-org
Academa,Technology,,,,1992,,,,,,,,,,,,"Internet, software development",,,,MalPatSaj-wikipedia-org
Adria Airways,Consumer services,,,,1961,,,,,,,,,,,,"National airline, defunct 2019",,,,MalPatSaj-wikipedia-org
Adria Mobil,Consumer goods,,,,1965,,,,,,,,,,,,Motorhomes,,,,MalPatSaj-wikipedia-org
Akrapovič,Consumer goods,,,,1990,,,,,,,,,,,,Automotive,,,,MalPatSaj-wikipedia-org
Alpina Žiri,Consumer goods,,,,1948,,,,,,,,,,,,Sport and fashion footwear,,,,MalPatSaj-wikipedia-org
Amebis,Technology,,,,2012,,,,,,,,,,,,Language technology,,,,MalPatSaj-wikipedia-org
AMIS,Telecommunications,,,,1995,,,,,,,,,,,,Internet service provider,,,,MalPatSaj-wikipedia-org
BTC,Consumer services,,,,1954,,,,,,,,,,,,Retail complex,,,,MalPatSaj-wikipedia-org
Elan,Consumer goods,,,,1945,,,,,,,,,,,,Sports equipment,,,,MalPatSaj-wikipedia-org
Goodyear Dunlop Sava Tires,Consumer goods,,,,1998,,,,,,,,,,,,"Tires, part of Goodyear Tire and Rubber Company (US)",,,,MalPatSaj-wikipedia-org
Gorenje,Consumer goods,,,,1950,,,,,,,,,,,,Household appliances and personal electronics,,,,MalPatSaj-wikipedia-org
Iskra (company),Industrials,,,,1946,,,,,,,,,,,,Defunct 1990,,,,MalPatSaj-wikipedia-org
Istrabenz,Conglomerates,,,,1948,,,,,,,,,,,,"Food and beverage, financials, travel & leisure, energy",,,,MalPatSaj-wikipedia-org
Krka,Health care,,,,1954,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
Litostroj,Industrials,,,,1946,,,,,,,,,,,,Heavy machinery,,,,MalPatSaj-wikipedia-org
Ljubljana Jože Pučnik Airport,Industrials,,,,1963,,,,,,,,,,,,Airport,,,,MalPatSaj-wikipedia-org
Mercator,Consumer services,,,,1949,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
Mobitel,Telecommunications,,,,1991,,,,,,,,,,,,Mobile provider,,,,MalPatSaj-wikipedia-org
Petrol Group,Consumer services,,,,1947,,,,,,,,,,,,Oil retailer,,,,MalPatSaj-wikipedia-org
Port of Koper,Industrials,,,,1957,,,,,,,,,,,,Port,,,,MalPatSaj-wikipedia-org
Post of Slovenia,Industrials,,,,1995,,,,,,,,,,,,Postal service,,,,MalPatSaj-wikipedia-org
Slovenian Railways,Industrials,,,,1991,,,,,,,,,,,,State railway,,,,MalPatSaj-wikipedia-org
Slovenija ceste Tehnika,Industrials,,,,1943,,,,,,,,,,,,"Construction, civil engineering, defunct 2015",,,,MalPatSaj-wikipedia-org
Solinair,Consumer services,,,,1991,,,,,,,,,,,,"Airline, part of MNG Airlines (Turkey)",,,,MalPatSaj-wikipedia-org
Tomos,Consumer goods,,,,1954,,,,,,,,,,,,"Mopeds, motors, defunct 2019",,,,MalPatSaj-wikipedia-org
XLAB d.o.o,Technology,,,,2001,,,,,,,,,,,,Software development,,,,MalPatSaj-wikipedia-org
ZootFly,Technology,,,,2002,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
3scale,Technology,,,,2007,,,,,,,,,,,,API management software,,,,MalPatSaj-wikipedia-org
Abengoa,Conglomerates,,,,1941,,,,,,,,,,,,"Energy, telecommunications, transportation, environment",,,,MalPatSaj-wikipedia-org
Abertis,Conglomerates,,,,2003,,,,,,,,,,,,"Transportation, telecommunications, logistics",,,,MalPatSaj-wikipedia-org
Acciona,Industrials,,,,1997,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Acerinox,Basic materials,,,,1970,,,,,,,,,,,,Steel,,,,MalPatSaj-wikipedia-org
ACS Group,Industrials,,,,1997,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Afinsa,Consumer services,,,,1980,,,,,,,,,,,,"Collectibles, defunct",,,,MalPatSaj-wikipedia-org
Akamon Entertainment,Technology,,,,2011,,,,,,,,,,,,Video game developer,,,,MalPatSaj-wikipedia-org
Almirall,Health care,,,,1943,,,,,,,,,,,,Pharmaceutical,,,,MalPatSaj-wikipedia-org
Amadeus IT Group,Technology,,,,1987,,,,,,,,,,,,Travel and tourism software,,,,MalPatSaj-wikipedia-org
Astilleros y Talleres del Noroeste,Industrials,,,,1944,,,,,,,,,,,,"Shipbuilding, defunct 2004",,,,MalPatSaj-wikipedia-org
Atresmedia,Consumer services,,,,1988,,,,,,,,,,,,Entertainment,,,,MalPatSaj-wikipedia-org
Balay,Consumer goods,,,,1947,,,,,,,,,,,,"Appliances, part of BSH Hausgeräte (Germany)",,,,MalPatSaj-wikipedia-org
Banco Bilbao Vizcaya Argentaria (BBVA),Financials,,,,1857,,,,,,,,,,,,Banking group,,,,MalPatSaj-wikipedia-org
Banco Popular Español,Financials,,,,1926,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
Banco Sabadell,Financials,,,,1881,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
Banco Santander,Financials,,,,1857,,,,,,,,,,,,"Banking, largest bank in Europe as of Fall 2008[4]",,,,MalPatSaj-wikipedia-org
Banesto,Financials,,,,1902,,,,,,,,,,,,"Banking, part of Banco Santander",,,,MalPatSaj-wikipedia-org
Bankinter,Financials,,,,1965,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
Bassols 1790,Consumer goods,,,,1790,,,,,,,,,,,,Textiles,,,,MalPatSaj-wikipedia-org
Bolsas y Mercados Españoles (BME),Financials,,,,1831,,,,,,,,,,,,"Bolsas y Mercados Españoles, exchange",,,,MalPatSaj-wikipedia-org
BRB Internacional,Consumer services,,,,1972,,,,,,,,,,,,Media,,,,MalPatSaj-wikipedia-org
Budgetplaces,Consumer services,,,,2003,,,,,,,,,,,,Hospitality,,,,MalPatSaj-wikipedia-org
Calidad Pascual,Consumer goods,,,,1969,,,,,,,,,,,,"Dairy, water",,,,MalPatSaj-wikipedia-org
CATUAV,Industrials,,,,2007,,,,,,,,,,,,Drone manufacturer,,,,MalPatSaj-wikipedia-org
Chupa Chups,Consumer goods,,,,1958,,,,,,,,,,,,"Confectionery, part of Perfetti Van Melle (Italy)",,,,MalPatSaj-wikipedia-org
CIE Automotive,Consumer goods,,,,2002,,,,,,,,,,,,"Automotive components, alternative propulsion, biodiesel",,,,MalPatSaj-wikipedia-org
Cintra,Industrials,,,,1998,,,,,,,,,,,,Infrastructure,,,,MalPatSaj-wikipedia-org
Cepsa,Oil & gas,,,,1929,,,,,,,,,,,,"Petroleum, owned by Mubadala Investment Company (UAE)",,,,MalPatSaj-wikipedia-org
Compañía Logística de Hidrocarburos (CLH),Utilities,,,,1927,,,,,,,,,,,,"Pipelines, transportation and storage of oil products",,,,MalPatSaj-wikipedia-org
