company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Avaya Holdings,"['Software', 'Tech']",,,USA,,,,,$19.38 M,,,,,,,,,,$0.22,,companiesMarketCap_dataset
Sg Blocks,['Construction'],,,USA,,,,,$19.4 M,,,,,,,,,,$1.61,,companiesMarketCap_dataset
American Virtual Cloud,"['Tech', 'Internet']",,,USA,,,,,$19.41 M,,,,,,,,,,$0.60,,companiesMarketCap_dataset
Genetic Technologies,"['Diagnostics and Testing', 'Biotech']",,,Australia,,,,,$19.46 M,,,,,,,,,,$0.99,,companiesMarketCap_dataset
Marpai,"['Software', 'Tech', 'Healthcare']",,,USA,,,,,$19.47 M,,,,,,,,,,$0.93,,companiesMarketCap_dataset
Sidus Space,['Aerospace'],,,USA,,,,,$19.72 M,,,,,,,,,,$1.10,,companiesMarketCap_dataset
Srei Infrastructure Finance,['Financial services'],,,India,,,,,$19.81 M,,,,,,,,,,$0.04000,,companiesMarketCap_dataset
Carver Bancorp,"['Banks', 'Financial services']",,,USA,,,,,$19.9 M,,,,,,,,,,$4.71,,companiesMarketCap_dataset
Aptorum Group,['Pharmaceuticals'],,,Hong Kong,,,,,$20 M,,,,,,,,,,$0.56,,companiesMarketCap_dataset
Applied Dna Sciences,['Biotech'],,,USA,,,,,$20 M,,,,,,,,,,$1.55,,companiesMarketCap_dataset
Ultimate Games,"['Video games', 'Entertainment']",,,Poland,,,,,$20.25 M,,,,,,,,,,$3.87,,companiesMarketCap_dataset
Sonim Technologies,['Telecommunications equipment'],,,USA,,,,,$20.42 M,,,,,,,,,,$0.50,,companiesMarketCap_dataset
Stronghold Digital Mining,"['Bitcoin', 'Tech', 'Bitcoin mining']",,,USA,,,,,$20.48 M,,,,,,,,,,$0.65,,companiesMarketCap_dataset
Rubius Therapeutics,"['Pharmaceuticals', 'Biotech', 'Biotech']",,,USA,,,,,$20.48 M,,,,,,,,,,$0.23,,companiesMarketCap_dataset
All In! Games,"['Video games', 'Entertainment']",,,Poland,,,,,$20.52 M,,,,,,,,,,$0.34,,companiesMarketCap_dataset
Triterras,"['Financial services', 'Tech']",,,Singapore,,,,,$20.66 M,,,,,,,,,,$0.27,,companiesMarketCap_dataset
Astro Corporation,"['Video games', 'Entertainment']",,,Taiwan,,,,,$20.69 M,,,,,,,,,,$0.48,,companiesMarketCap_dataset
Tempest Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$20.71 M,,,,,,,,,,$1.97,,companiesMarketCap_dataset
Silicon Studio,"['Video games', 'Entertainment', 'Tech']",,,Japan,,,,,$23.28 M,,,,,,,,,,$8.14,,companiesMarketCap_dataset
Mobcast,"['Video games', 'Entertainment']",,,Japan,,,,,$23.52 M,,,,,,,,,,$0.64,,companiesMarketCap_dataset
Stealth Biotherapeutics,"['Pharmaceuticals', 'Biotech']",,,,,,,,$23.53 M,,,,,,,,,,$0.32,,companiesMarketCap_dataset
Acorda Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$23.72 M,,,,,,,,,,$0.98,,companiesMarketCap_dataset
Mynet,"['Video games', 'Entertainment']",,,Japan,,,,,$24.05 M,,,,,,,,,,$2.84,,companiesMarketCap_dataset
Regulus Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$24.08 M,,,,,,,,,,$1.43,,companiesMarketCap_dataset
Hempacco,['Tobacco'],,,USA,,,,,$24.3 M,,,,,,,,,,$1.04,,companiesMarketCap_dataset
Biofrontera,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$24.39 M,,,,,,,,,,$0.91,,companiesMarketCap_dataset
Rockley Photonics,"['Semiconductors', 'Tech', 'Tech Hardware']",,,UK,,,,,$24.66 M,,,,,,,,,,$0.19,,companiesMarketCap_dataset
Sigmatron International,"['Electronics', 'Manufacturing']",,,USA,,,,,$24.77 M,,,,,,,,,,$4.08,,companiesMarketCap_dataset
Onion Global,"['E-Commerce', 'Tech']",,,China,,,,,$25.01 M,,,,,,,,,,$0.24,,companiesMarketCap_dataset
Eterna Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$25.12 M,,,,,,,,,,$4.90,,companiesMarketCap_dataset
Spark Networks,"['Tech', 'Internet', 'Online Dating']",,,Germany,,,,,$25.12 M,,,,,,,,,,$0.96,,companiesMarketCap_dataset
Nanthealth,['Healthcare'],,,USA,,,,,$25.8 M,,,,,,,,,,$3.35,,companiesMarketCap_dataset
Davidstea,"['Beverages', 'Retail']",,,Canada,,,,,$25.86 M,,,,,,,,,,$0.97,,companiesMarketCap_dataset
Axel Mark,"['Video games', 'Entertainment', 'Advertising']",,,Japan,,,,,$25.87 M,,,,,,,,,,$2.43,,companiesMarketCap_dataset
Seachange,"['Software', 'Tech']",,,USA,,,,,$25.9 M,,,,,,,,,,$0.52,,companiesMarketCap_dataset
Cyngn,"['Software', 'Tech']",,,USA,,,,,$25.93 M,,,,,,,,,,$0.77,,companiesMarketCap_dataset
Boxlight,['Education'],,,USA,,,,,$25.95 M,,,,,,,,,,$0.35,,companiesMarketCap_dataset
Aprea Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$25.95 M,,,,,,,,,,$0.49,,companiesMarketCap_dataset
Future Retail,['Retail'],,,India,,,,,$26.02 M,,,,,,,,,,$0.05000,,companiesMarketCap_dataset
Erayak Power Solution,"['Electricity', 'Manufacturing']",,,China,,,,,$26.28 M,,,,,,,,,,$2.19,,companiesMarketCap_dataset
Zee Learn,['Education'],,,India,,,,,$26.4 M,,,,,,,,,,$0.08000,,companiesMarketCap_dataset
Microbot Medical,['medical-instruments & supplies'],,,USA,,,,,$26.51 M,,,,,,,,,,$3.36,,companiesMarketCap_dataset
Core Scientific,"['Bitcoin', 'Tech', 'Bitcoin mining']",,,USA,,,,,$26.53 M,,,,,,,,,,$0.07510,,companiesMarketCap_dataset
Verb Technology,"['Software', 'Internet', 'Tech']",,,USA,,,,,$26.56 M,,,,,,,,,,$0.23,,companiesMarketCap_dataset
Society Pass,['Financial services'],,,Singapore,,,,,$26.92 M,,,,,,,,,,$1.01,,companiesMarketCap_dataset
Electrocore,['Pharmaceuticals'],,,USA,,,,,$27.03 M,,,,,,,,,,$0.38,,companiesMarketCap_dataset
Dolphin Entertainment,['Entertainment'],,,USA,,,,,$27.27 M,,,,,,,,,,$2.67,,companiesMarketCap_dataset
Aptinyx,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$27.29 M,,,,,,,,,,$0.40,,companiesMarketCap_dataset
Toughbuilt Industries,,,,USA,,,,,$27.41 M,,,,,,,,,,$2.06,,companiesMarketCap_dataset
Altplus,"['Video games', 'Entertainment']",,,Japan,,,,,$27.48 M,,,,,,,,,,$1.58,,companiesMarketCap_dataset
Quince Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$27.55 M,,,,,,,,,,$0.76,,companiesMarketCap_dataset
Zk International Group,['Steel industry'],,,China,,,,,$27.64 M,,,,,,,,,,$0.91,,companiesMarketCap_dataset
Lannett Company,['Pharmaceuticals'],,,USA,,,,,$27.68 M,,,,,,,,,,$0.66,,companiesMarketCap_dataset
Fingertango,"['Video games', 'Entertainment']",,,China,,,,,$27.7 M,,,,,,,,,,$0.01000,,companiesMarketCap_dataset
Zynerba Pharmaceuticals,['Pharmaceuticals'],,,USA,,,,,$27.76 M,,,,,,,,,,$0.59,,companiesMarketCap_dataset
Rail Vision,['Tech'],,,Israel,,,,,$27.81 M,,,,,,,,,,$1.75,,companiesMarketCap_dataset
Agex Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$27.89 M,,,,,,,,,,$0.74,,companiesMarketCap_dataset
Vislink Technologies,"['Telecommunication', 'Telecommunications equipment']",,,USA,,,,,$27.92 M,,,,,,,,,,$0.59,,companiesMarketCap_dataset
Pioneer Power Solutions,"['Electricity', 'Manufacturing']",,,USA,,,,,$27.96 M,,,,,,,,,,$2.90,,companiesMarketCap_dataset
Fun Yours Technology,"['Video games', 'Entertainment']",,,Taiwan,,,,,$28.03 M,,,,,,,,,,$1.49,,companiesMarketCap_dataset
Fc Porto,['Football'],,,Portugal,,,,,$28.38 M,,,,,,,,,,$1.25,,companiesMarketCap_dataset
Imv,"['Pharmaceuticals', 'Biotech']",,,Canada,,,,,$28.51 M,,,,,,,,,,$2.44,,companiesMarketCap_dataset
Shapeways,"['3D Printing', 'Tech']",,,USA,,,,,$28.59 M,,,,,,,,,,$0.58,,companiesMarketCap_dataset
Ontrak,['Healthcare'],,,USA,,,,,$28.65 M,,,,,,,,,,$1.06,,companiesMarketCap_dataset
Harpoon Therapeutics,"['Biotech', 'Pharmaceuticals']",,,USA,,,,,$28.68 M,,,,,,,,,,$0.86,,companiesMarketCap_dataset
Athenex,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$28.79 M,,,,,,,,,,$0.18,,companiesMarketCap_dataset
Tenda,"['IT services', 'Video games']",,,Japan,,,,,$28.83 M,,,,,,,,,,$13.29,,companiesMarketCap_dataset
Endo International,"['Pharmaceuticals', 'Biotech']",,,Ireland,,,,,$28.91 M,,,,,,,,,,$0.12,,companiesMarketCap_dataset
Kala Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$29.11 M,,,,,,,,,,$18.25,,companiesMarketCap_dataset
Vaccinex,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$29.59 M,,,,,,,,,,$0.59,,companiesMarketCap_dataset
Nexstim,['Medical devices'],,,Finland,,,,,$29.75 M,,,,,,,,,,$4.43,,companiesMarketCap_dataset
Stryve Foods,['Food'],,,USA,,,,,$29.9 M,,,,,,,,,,$0.82,,companiesMarketCap_dataset
Rave Restaurant Group,"['Restaurant chains', 'Food', 'Pizza']",,,USA,,,,,$30.39 M,,,,,,,,,,$1.63,,companiesMarketCap_dataset
Bionomics,"['Pharmaceuticals', 'Biotech']",,,Australia,,,,,$30.45 M,,,,,,,,,,$4.05,,companiesMarketCap_dataset
Lumos Pharma,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$30.57 M,,,,,,,,,,$3.65,,companiesMarketCap_dataset
Sphere 3d,"['Software', 'Tech']",,,Canada,,,,,$30.79 M,,,,,,,,,,$0.45,,companiesMarketCap_dataset
Document Security Systems,,,,USA,,,,,$30.87 M,,,,,,,,,,$0.22,,companiesMarketCap_dataset
Cyclerion Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$31.06 M,,,,,,,,,,$0.71,,companiesMarketCap_dataset
Aim Immunotech,['Pharmaceuticals'],,,USA,,,,,$31.25 M,,,,,,,,,,$0.65,,companiesMarketCap_dataset
Sporting Clube De Braga,['Football'],,,Portugal,,,,,$31.27 M,,,,,,,,,,$26.06,,companiesMarketCap_dataset
Psychemedics,"['Diagnostics and Testing', 'Biotech']",,,USA,,,,,$31.4 M,,,,,,,,,,$5.56,,companiesMarketCap_dataset
Shift Technologies,"['Car retail', 'Used car retailer', 'E-Commerce', 'Internet', 'Tech']",,,USA,,,,,$31.44 M,,,,,,,,,,$0.18,,companiesMarketCap_dataset
Solar Integrated Roofing,"['Energy', 'Electricity', 'Renewable energy']",,,USA,,,,,$31.74 M,,,,,,,,,,$0.07000,,companiesMarketCap_dataset
Sio Gene Therapies,"['Biotech', 'Pharmaceuticals', 'Gene therapy', 'Genomics']",,,USA,,,,,$31.8 M,,,,,,,,,,$0.43,,companiesMarketCap_dataset
Camber Energy,"['Oil&Gas', 'Energy']",,,USA,,,,,$31.95 M,,,,,,,,,,$1.80,,companiesMarketCap_dataset
Laser Photonics,"['Machinery manufacturing', 'Manufacturing']",,,USA,,,,,$31.98 M,,,,,,,,,,$4.06,,companiesMarketCap_dataset
Almaden Minerals,"['Mining', 'Gold mining', 'Silver Mining']",,,Canada,,,,,$32.05 M,,,,,,,,,,$0.23,,companiesMarketCap_dataset
Beasley Broadcast Group,['Media/Press'],,,USA,,,,,$32.2 M,,,,,,,,,,$1.09,,companiesMarketCap_dataset
Salem Media Group,['Media/Press'],,,USA,,,,,$32.38 M,,,,,,,,,,$1.19,,companiesMarketCap_dataset
Trinity Place Holdings,"['Real estate', 'Investment']",,,USA,,,,,$32.47 M,,,,,,,,,,$0.88,,companiesMarketCap_dataset
Fragbite Group,"['Video games', 'Entertainment', 'Esports']",,,Sweden,,,,,$32.61 M,,,,,,,,,,$0.34,,companiesMarketCap_dataset
Sierra Metals,['Mining'],,,Canada,,,,,$32.7 M,,,,,,,,,,$0.20,,companiesMarketCap_dataset
Corenergy Infrastructure Trust,"['Real estate', 'Investment', 'REITs', 'Energy']",,,USA,,,,,$33.3 M,,,,,,,,,,$2.10,,companiesMarketCap_dataset
Avalon Globocare,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$33.39 M,,,,,,,,,,$3.34,,companiesMarketCap_dataset
Toro Energy,"['Uranium', 'Energy', 'Mining']",,,Australia,,,,,$33.4 M,,,,,,,,,,$0.01000,,companiesMarketCap_dataset
Forever Entertainment,"['Video games', 'Entertainment']",,,Poland,,,,,$33.6 M,,,,,,,,,,$1.08,,companiesMarketCap_dataset
Heartbeam,['Medical devices'],,,USA,,,,,$33.69 M,,,,,,,,,,$4.21,,companiesMarketCap_dataset
Satsuma Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$33.78 M,,,,,,,,,,$1.02,,companiesMarketCap_dataset
Corphousing Group,"['Rental & Leasing Services', 'Real estate']",,,USA,,,,,$34.48 M,,,,,,,,,,$1.30,,companiesMarketCap_dataset
Team Inc,"['Engineering', 'Professional services']",,,USA,,,,,$34.57 M,,,,,,,,,,$8.00,,companiesMarketCap_dataset
Realnetworks,"['Telecommunication', 'Software', 'Tech', 'Video games', 'Entertainment']",,,USA,,,,,$34.82 M,,,,,,,,,,$0.73,,companiesMarketCap_dataset
Paxmedica,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$34.9 M,,,,,,,,,,$2.90,,companiesMarketCap_dataset
Revlon,['Cosmetics and Beauty'],,,USA,,,,,$38.01 M,,,,,,,,,,$0.70,,companiesMarketCap_dataset
Avrobio,"['Pharmaceuticals', 'Biotech', 'Gene therapy']",,,USA,,,,,$38.07 M,,,,,,,,,,$0.87,,companiesMarketCap_dataset
Houston American Energy,"['Oil&Gas', 'Energy']",,,USA,,,,,$38.32 M,,,,,,,,,,$3.86,,companiesMarketCap_dataset
Appirits,"['Video games', 'Entertainment', 'Tech']",,,Japan,,,,,$39.03 M,,,,,,,,,,$9.63,,companiesMarketCap_dataset
The9,"['Tech', 'Bitcoin', 'Internet', 'Entertainment', 'Video games']",,,China,,,,,$39.05 M,,,,,,,,,,$1.54,,companiesMarketCap_dataset
Biomerica,,,,USA,,,,,$39.09 M,,,,,,,,,,$2.90,,companiesMarketCap_dataset
Uphealth,"['Telehealth', 'Healthcare', 'Software', 'Tech']",,,USA,,,,,$39.59 M,,,,,,,,,,$2.63,,companiesMarketCap_dataset
Isoray,['medical-instruments & supplies'],,,USA,,,,,$39.79 M,,,,,,,,,,$0.28,,companiesMarketCap_dataset
Izea Worldwide,['Advertising'],,,USA,,,,,$40.1 M,,,,,,,,,,$0.64,,companiesMarketCap_dataset
Corvus Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$40.67 M,,,,,,,,,,$0.87,,companiesMarketCap_dataset
Ocean Power Technologies,"['Electricity', 'Energy']",,,USA,,,,,$40.93 M,,,,,,,,,,$0.73,,companiesMarketCap_dataset
Journey Medical,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$41.21 M,,,,,,,,,,$2.32,,companiesMarketCap_dataset
Audacy,['Media/Press'],,,USA,,,,,$41.23 M,,,,,,,,,,$0.28,,companiesMarketCap_dataset
Biosig Technologies,['Medical devices'],,,USA,,,,,$41.43 M,,,,,,,,,,$0.73,,companiesMarketCap_dataset
Greenidge Generation Holdings,"['Tech', 'Bitcoin', 'Bitcoin mining']",,,USA,,,,,$41.46 M,,,,,,,,,,$0.93,,companiesMarketCap_dataset
Trinity Biotech,"['Diagnostics and Testing', 'Biotech']",,,Ireland,,,,,$41.53 M,,,,,,,,,,$1.09,,companiesMarketCap_dataset
Boombit,"['Video games', 'Entertainment']",,,Poland,,,,,$42.05 M,,,,,,,,,,$3.11,,companiesMarketCap_dataset
Navios Maritime Holdings,"['Transportation', 'Maritime transportation']",,,,,,,,$42.15 M,,,,,,,,,,$1.85,,companiesMarketCap_dataset
Phnom Penh Sez,,,,Cambodia,,,,,$42.37 M,,,,,,,,,,$0.59,,companiesMarketCap_dataset
Party City,['Retail'],,,USA,,,,,$42.4 M,,,,,,,,,,$0.37,,companiesMarketCap_dataset
Ashford Inc,"['Asset Management', 'Financial services']",,,USA,,,,,$42.48 M,,,,,,,,,,$13.64,,companiesMarketCap_dataset
Solitario Zinc,['Mining'],,,USA,,,,,$42.49 M,,,,,,,,,,$0.66,,companiesMarketCap_dataset
Zion Oil & Gas,"['Oil&Gas', 'Energy']",,,USA,,,,,$42.6 M,,,,,,,,,,$0.08280,,companiesMarketCap_dataset
Pavmed,['Medical devices'],,,USA,,,,,$42.71 M,,,,,,,,,,$0.46,,companiesMarketCap_dataset
U.s. Gold Corp,"['Mining', 'Gold mining']",,,USA,,,,,$42.9 M,,,,,,,,,,$5.13,,companiesMarketCap_dataset
Ata Creativity Global,['Education'],,,China,,,,,$42.98 M,,,,,,,,,,$1.37,,companiesMarketCap_dataset
Tose Software,"['Software', 'Tech', 'Video games', 'Entertainment']",,,Japan,,,,,$43.13 M,,,,,,,,,,$5.69,,companiesMarketCap_dataset
Emcore Corporation,"['Wire and Cable Manufacturers', 'Aerospace']",,,USA,,,,,$43.24 M,,,,,,,,,,$1.15,,companiesMarketCap_dataset
Bit Mining (500.com),"['Tech', 'Bitcoin', 'Bitcoin mining']",,,China,,,,,$43.5 M,,,,,,,,,,$4.09,,companiesMarketCap_dataset
Cyberstep,"['Video games', 'Entertainment', 'Internet']",,,Japan,,,,,$43.74 M,,,,,,,,,,$4.05,,companiesMarketCap_dataset
Nymox Pharmaceutical,['Pharmaceuticals'],,,,,,,,$43.94 M,,,,,,,,,,$0.49,,companiesMarketCap_dataset
Abeona Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$43.97 M,,,,,,,,,,$2.56,,companiesMarketCap_dataset
Atlis Motor Vehicles,"['Electric Vehicles', 'Automakers']",,,USA,,,,,$44.06 M,,,,,,,,,,$4.54,,companiesMarketCap_dataset
Söktas Tekstil,"['Clothing', 'Manufacturing']",,,Turkey,,,,,$44.14 M,,,,,,,,,,$0.29,,companiesMarketCap_dataset
Cimbeton,"['Cement', 'Building materials']",,,Turkey,,,,,$44.29 M,,,,,,,,,,$25.03,,companiesMarketCap_dataset
Bitnile,"['Bitcoin', 'Tech', 'Bitcoin mining']",,,USA,,,,,$44.77 M,,,,,,,,,,$0.12,,companiesMarketCap_dataset
Ascent Solar Technologies,"['Renewable energy', 'Energy', 'Electricity', 'Manufacturing']",,,USA,,,,,$44.78 M,,,,,,,,,,$1.32,,companiesMarketCap_dataset
Ageagle Aerial Systems,"['Aerospace', 'Tech', 'Agriculture']",,,USA,,,,,$44.88 M,,,,,,,,,,$0.51,,companiesMarketCap_dataset
Kirkland's,['Retail'],,,USA,,,,,$44.89 M,,,,,,,,,,$3.52,,companiesMarketCap_dataset
Mgo Global,['Clothing'],,,USA,,,,,$45.37 M,,,,,,,,,,$3.44,,companiesMarketCap_dataset
Vapotherm,['Medical devices'],,,USA,,,,,$45.93 M,,,,,,,,,,$1.72,,companiesMarketCap_dataset
Tessco Technologies,['Telecommunications equipment'],,,USA,,,,,$46.02 M,,,,,,,,,,$5.00,,companiesMarketCap_dataset
Big Cheese Studio,"['Video games', 'Entertainment']",,,Poland,,,,,$46.06 M,,,,,,,,,,$11.14,,companiesMarketCap_dataset
Coya Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$46.17 M,,,,,,,,,,$4.77,,companiesMarketCap_dataset
Sos Limited,['Tech'],,,China,,,,,$46.3 M,,,,,,,,,,$7.33,,companiesMarketCap_dataset
Cielo Waste Solutions,"['Waste & Recycling', 'Renewable energy', 'Energy', 'Biofuel']",,,Canada,,,,,$46.44 M,,,,,,,,,,$0.06000,,companiesMarketCap_dataset
Ourgame International,"['Video games', 'Entertainment']",,,China,,,,,$46.92 M,,,,,,,,,,$0.04000,,companiesMarketCap_dataset
Investigator Resources,"['Silver Mining', 'Mining']",,,Australia,,,,,$47.06 M,,,,,,,,,,$0.03000,,companiesMarketCap_dataset
5th Planet Games,"['Video games', 'Entertainment']",,,Denmark,,,,,$47.13 M,,,,,,,,,,$0.23,,companiesMarketCap_dataset
Silver One Resources,"['Mining', 'Silver Mining']",,,Canada,,,,,$47.15 M,,,,,,,,,,$0.22,,companiesMarketCap_dataset
The Glimpse Group,"['Software', 'Tech']",,,USA,,,,,$47.44 M,,,,,,,,,,$3.49,,companiesMarketCap_dataset
Intellicheck,"['Software', 'Tech']",,,USA,,,,,$47.56 M,,,,,,,,,,$2.51,,companiesMarketCap_dataset
Coly,"['Video games', 'Entertainment']",,,Japan,,,,,$47.58 M,,,,,,,,,,$8.65,,companiesMarketCap_dataset
Castellum,"['Tech', 'IT security', 'IT services', 'Software']",,,USA,,,,,$47.77 M,,,,,,,,,,$1.15,,companiesMarketCap_dataset
Okyo Pharma,"['Pharmaceuticals', 'Biotech']",,,UK,,,,,$47.89 M,,,,,,,,,,$2.20,,companiesMarketCap_dataset
Horizon Global,,,,USA,,,,,$47.97 M,,,,,,,,,,$1.73,,companiesMarketCap_dataset
Palatin Technologies,,,,USA,,,,,$48.04 M,,,,,,,,,,$4.64,,companiesMarketCap_dataset
Comstock Mining,['Mining'],,,USA,,,,,$48.4 M,,,,,,,,,,$0.56,,companiesMarketCap_dataset
N.b.i. Industrial Finance,,,,India,,,,,$48.4 M,,,,,,,,,,$19.70,,companiesMarketCap_dataset
Nippon Ichi Software,"['Video games', 'Entertainment', 'Tech', 'Software']",,,Japan,,,,,$48.62 M,,,,,,,,,,$9.65,,companiesMarketCap_dataset
Natural Health Trends,"['E-Commerce', 'Internet', 'Tech']",,,USA,,,,,$48.65 M,,,,,,,,,,$4.26,,companiesMarketCap_dataset
Lipocine,['Pharmaceuticals'],,,USA,,,,,$48.67 M,,,,,,,,,,$0.55,,companiesMarketCap_dataset
Enish,"['Video games', 'Entertainment', 'Tech']",,,Japan,,,,,$48.72 M,,,,,,,,,,$2.83,,companiesMarketCap_dataset
Adamas One,"['Luxury goods', 'Manufacturing']",,,USA,,,,,$48.76 M,,,,,,,,,,$2.42,,companiesMarketCap_dataset
Science 37,,,,USA,,,,,$48.95 M,,,,,,,,,,$0.42,,companiesMarketCap_dataset
Westwater Resources,['Mining'],,,USA,,,,,$49.02 M,,,,,,,,,,$1.02,,companiesMarketCap_dataset
Aquestive Therapeutics,['Pharmaceuticals'],,,USA,,,,,$50.02 M,,,,,,,,,,$0.92,,companiesMarketCap_dataset
Hindustan Media Ventures,['Media/Press'],,,India,,,,,$50.27 M,,,,,,,,,,$0.68,,companiesMarketCap_dataset
Kaival Brands Innovations,['Tobacco'],,,USA,,,,,$50.55 M,,,,,,,,,,$0.90,,companiesMarketCap_dataset
Tscan Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$50.56 M,,,,,,,,,,$2.10,,companiesMarketCap_dataset
Hepion Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$50.69 M,,,,,,,,,,$0.66,,companiesMarketCap_dataset
East Side Games,"['Video games', 'Entertainment']",,,Canada,,,,,$51.15 M,,,,,,,,,,$0.63,,companiesMarketCap_dataset
Graphex Group,['Batteries'],,,Hong Kong,,,,,$51.25 M,,,,,,,,,,$1.50,,companiesMarketCap_dataset
Rafael Holdings,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$51.39 M,,,,,,,,,,$2.10,,companiesMarketCap_dataset
Lucid Diagnostics,"['Diagnostics and Testing', 'Biotech']",,,USA,,,,,$51.62 M,,,,,,,,,,$1.32,,companiesMarketCap_dataset
Hinduja Ventures,['Media/Press'],,,India,,,,,$51.8 M,,,,,,,,,,$1.54,,companiesMarketCap_dataset
Golden Minerals,['Mining'],,,USA,,,,,$51.91 M,,,,,,,,,,$0.31,,companiesMarketCap_dataset
Therapeuticsmd,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$51.97 M,,,,,,,,,,$5.49,,companiesMarketCap_dataset
Koss,['Electronics'],,,USA,,,,,$52.04 M,,,,,,,,,,$5.67,,companiesMarketCap_dataset
Addentax Group,['Manufacturing'],,,China,,,,,$52.61 M,,,,,,,,,,$1.64,,companiesMarketCap_dataset
Polished.com,"['E-Commerce', 'Internet', 'Retail']",,,USA,,,,,$52.62 M,,,,,,,,,,$0.50,,companiesMarketCap_dataset
Aeroclean Technologies,,,,USA,,,,,$52.68 M,,,,,,,,,,$3.40,,companiesMarketCap_dataset
Maia Biotechnology,"['Biotech', 'Pharmaceuticals']",,,USA,,,,,$52.97 M,,,,,,,,,,$4.84,,companiesMarketCap_dataset
Spi Energy,"['Renewable energy', 'Electricity', 'Energy']",,,USA,,,,,$53.08 M,,,,,,,,,,$1.77,,companiesMarketCap_dataset
Magic Empire Global (giraffe Capital),['Financial services'],,,Hong Kong,,,,,$56 M,,,,,,,,,,$2.80,,companiesMarketCap_dataset
Nautilus,['Sports goods'],,,USA,,,,,$56.14 M,,,,,,,,,,$1.77,,companiesMarketCap_dataset
Jounce Therapeutics,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$56.34 M,,,,,,,,,,$1.09,,companiesMarketCap_dataset
Lantern Pharma,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$56.45 M,,,,,,,,,,$5.20,,companiesMarketCap_dataset
Lightpath Technologies,['Electronics'],,,USA,,,,,$56.57 M,,,,,,,,,,$1.56,,companiesMarketCap_dataset
Sporting Clube De Portugal,['Football'],,,Portugal,,,,,$56.75 M,,,,,,,,,,$0.85,,companiesMarketCap_dataset
Elevate Credit,['Financial services'],,,USA,,,,,$56.94 M,,,,,,,,,,$1.81,,companiesMarketCap_dataset
Atlas Lithium,['Mining'],,,USA,,,,,$56.99 M,,,,,,,,,,$9.68,,companiesMarketCap_dataset
Unitech Group,"['Real estate', 'Investment']",,,India,,,,,$57.34 M,,,,,,,,,,$0.02000,,companiesMarketCap_dataset
Advanced Emissions Solutions,['Chemicals'],,,USA,,,,,$57.9 M,,,,,,,,,,$3.03,,companiesMarketCap_dataset
Red Cat Holdings,['Tech'],,,USA,,,,,$58.11 M,,,,,,,,,,$1.07,,companiesMarketCap_dataset
Freightcar America,['Manufacturing'],,,USA,,,,,$58.21 M,,,,,,,,,,$3.38,,companiesMarketCap_dataset
Pestech Cambodia,"['Energy', 'Electricity', 'Infrastructure']",,,Cambodia,,,,,$58.42 M,,,,,,,,,,$0.78,,companiesMarketCap_dataset
Ncs Multistage,"['Oil&Gas', 'Oil & Gas Equipment & Services']",,,USA,,,,,$58.52 M,,,,,,,,,,$24.30,,companiesMarketCap_dataset
Sino-entertainment Technology,"['Video games', 'Entertainment']",,,China,,,,,$58.68 M,,,,,,,,,,$0.14,,companiesMarketCap_dataset
Xebec Adsorption,"['Renewable energy', 'Energy']",,,Canada,,,,,$58.69 M,,,,,,,,,,$0.38,,companiesMarketCap_dataset
Wayi International Digital Entertainment,"['Video games', 'Entertainment']",,,Taiwan,,,,,$58.85 M,,,,,,,,,,$2.64,,companiesMarketCap_dataset
