company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Maxicus,,,,,2003,,,,,,,,,,,,,,,,AmbitionBox
Royaloak Incorporation,Furniture & Furnishing,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
Pinkerton,Law Enforcement & Security,,,,1850,Private,,,,,,,,,,,,,,,AmbitionBox
Dalmia Bharat Group,Building Material,,,,1939,Private,,,,,,,,,,,,,,,AmbitionBox
Stelmec,Electronics Manufacturing,,,,1984,Public,,,,,,,,,,,,,,,AmbitionBox
Pha India,Auto Components,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Jaguar Land Rover,Automobile,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
INOX Air Products,Chemicals,,,,1963,Private,,,,,,,,,,,,,,,AmbitionBox
AgreeYa Solutions,IT Services & Consulting,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Binary Semantics,IT Services & Consulting,,,,1986,Private,,,,,,,,,,,,,,,AmbitionBox
Gawar Construction,Engineering & Construction,,,,2008,,,,,,,,,,,,,,,,AmbitionBox
PreludeSys,IT Services & Consulting,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Ozone Pharmaceuticals,Pharma,,,,1991,Private,,,,,,,,,,,,,,,AmbitionBox
Vashi Electricals,Electrical Equipment,,,,1978,Private,,,,,,,,,,,,,,,AmbitionBox
Jaguar Land Rover,Automobile,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Gawar Construction,Engineering & Construction,,,,2008,,,,,,,,,,,,,,,,AmbitionBox
MNC Group,Investment Banking / Venture Capital / Private Equity,,,,1989,,,,,,,,,,,,,,,,AmbitionBox
APM Terminals,Ports & Shipping,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
The Fern Residency,Hospitality,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Welspun Global Brands,Fashion & Textile,,,,2000,Public,,,,,,,,,,,,,,,AmbitionBox
INOX Air Products,Chemicals,,,,1963,Private,,,,,,,,,,,,,,,AmbitionBox
PreludeSys,IT Services & Consulting,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Mytrah Energy,Power,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Minda Kosei Aluminum Wheel,Auto Components,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
L. V. Prasad Eye Institute,Healthcare,,,,1987,Private,,,,,,,,,,,,,,,AmbitionBox
Expleo Group,IT Services & Consulting,,,,2017,,,,,,,,,,,,,,,,AmbitionBox
Bajaj allianze general insurance,Insurance,,,,2001,JV,,,,,,,,,,,,,,,AmbitionBox
PwC Acceleration Centers,,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Allergan,Healthcare,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Konica Minolta,Industrial Machinery,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Grassroots BPO,BPO,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
IDMC,Industrial Machinery,,,,1978,Private,,,,,,,,,,,,,,,AmbitionBox
Mindfire Solutions,IT Services & Consulting,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Enmas O & M Services,Oil & Gas,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Escorts Construction Equipment,Auto Components,,,,1970,Public,,,,,,,,,,,,,,,AmbitionBox
Hurix Systems,Content Development,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Assimilate Solutions,BPO,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Anchor Health and Beauty Care,Beauty & Personal Care,,,,1992,Private,,,,,,,,,,,,,,,AmbitionBox
Aarti Steels,Iron & Steel,,,,1979,Public,,,,,,,,,,,,,,,AmbitionBox
SOPAN,Industrial Machinery,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Teleindia Networks,Telecom,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
BLS International Services,BPO,,,,1983,Public,,,,,,,,,,,,,,,AmbitionBox
Anchor Health and Beauty Care,Beauty & Personal Care,,,,1992,Private,,,,,,,,,,,,,,,AmbitionBox
TCPL Packaging,Packaging,,,,1987,Public,,,,,,,,,,,,,,,AmbitionBox
Vidya Mandir Classes,EdTech,,,,1989,Private,,,,,,,,,,,,,,,AmbitionBox
Ratna Sagar,Printing & Publishing,,,,1982,Private,,,,,,,,,,,,,,,AmbitionBox
Aditya Infotech,IT Services & Consulting,,,,1994,Private,,,,,,,,,,,,,,,AmbitionBox
Teleindia Networks,Telecom,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Aarti Steels,Iron & Steel,,,,1979,Public,,,,,,,,,,,,,,,AmbitionBox
SGT University,Education & Training,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Hurix Systems,Content Development,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Ameex Technologies,IT Services & Consulting,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Enmas O & M Services,Oil & Gas,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Clix Capital Services,Investment Banking / Venture Capital / Private Equity,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
HOLITECH INDIA,Electronics Manufacturing,,,,[],,,,,,,,,,,,,,,,AmbitionBox
The Pride Hotel,Hospitality,,,,1975,Private,,,,,,,,,,,,,,,AmbitionBox
Expedia,IT Services & Consulting,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Peel-works,Software Product,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Midco,Telecom,,,,1931,Private,,,,,,,,,,,,,,,AmbitionBox
IPSoft,IT Services & Consulting,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Pramati Technologies,IT Services & Consulting,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Klaus IT Solutions,IT Services & Consulting,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Wirtgen India,Industrial Machinery,,,,1961,Private,,,,,,,,,,,,,,,AmbitionBox
Oxford University Press,Printing & Publishing,,,,1478,Private,,,,,,,,,,,,,,,AmbitionBox
HMEL,Oil & Gas,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Office Beacon,BPO,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Porteck India Infoservices,IT Services & Consulting,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
C-quel Management Services,Management Consulting,,,,2000,,,,,,,,,,,,,,,,AmbitionBox
Autocomp Corporation Panse,Auto Components,,,,1983,Private,,,,,,,,,,,,,,,AmbitionBox
I P Integrated Services,Telecom,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Sraco,Management Consulting,,,,1982,Private,,,,,,,,,,,,,,,AmbitionBox
Nayati Hospital,Healthcare,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Hill International,Engineering & Construction,,,,1976,Public,,,,,,,,,,,,,,,AmbitionBox
Eastern Software Systems,IT Services & Consulting,,,,1990,Private,,,,,,,,,,,,,,,AmbitionBox
Ascent Consulting Services,Management Consulting,,,,2002,Private,,,,,,,,,,,,,,,AmbitionBox
Property Solutions,Facility Management Services,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Major Brands,Retail,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
TCL,Consumer Electronics & Appliances,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
Precision Camshafts,Auto Components,,,,1992,Public,,,,,,,,,,,,,,,AmbitionBox
Ultra Engineers,Other,,,,1991,Private,,,,,,,,,,,,,,,AmbitionBox
Dr Mohan's Diabetes Specialities Centre,Healthcare,,,,1991,Proprietorship,,,,,,,,,,,,,,,AmbitionBox
Axis Sales,Financial Services,,,,2006,,,,,,,,,,,,,,,,AmbitionBox
Freyr Solutions,IT Services & Consulting,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Interarch Building Product,Engineering & Construction,,,,1984,Private,,,,,,,,,,,,,,,AmbitionBox
New Allenberry Works,Power,,,,1971,Private,,,,,,,,,,,,,,,AmbitionBox
JSG Group,Auto Components,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Essae Digitronics,Electronics Manufacturing,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
Dishman Pharmaceuticals and Chemicals,Pharma,,,,1983,Public,,,,,,,,,,,,,,,AmbitionBox
Capital Finserve,NBFC,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Wishfin,Financial Services,,,,2016,Private,,,,,,,,,,,,,,,AmbitionBox
L&T Buildings & Factories,Engineering & Construction,,,,[],,,,,,,,,,,,,,,,AmbitionBox
RapiPay,FinTech,,,,2018,Private,,,,,,,,,,,,,,,AmbitionBox
UAE Exchange,FinTech,,,,1995,Public,,,,,,,,,,,,,,,AmbitionBox
BMW,Automobile,,,,1916,Private,,,,,,,,,,,,,,,AmbitionBox
Marine Electricals,Electrical Equipment,,,,1978,Private,,,,,,,,,,,,,,,AmbitionBox
PaySquare Consultancy,Recruitment,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Global Consumer Products,FMCG,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Affiliated Computer Services,IT Services & Consulting,,,,1988,Private,,,,,,,,,,,,,,,AmbitionBox
Central Tool Room & Training Centre,Industrial Machinery,,,,1976,Public,,,,,,,,,,,,,,,AmbitionBox
Xplore-Tech Services,BPO,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Fashion TV,Broadcasting,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Zyoin,Recruitment,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Central Tool Room & Training Centre,Industrial Machinery,,,,1976,Public,,,,,,,,,,,,,,,AmbitionBox
Aditya Birla Memorial Hospital,Healthcare,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
Lapiz Digital Services,BPO,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Aegis Logistics,Oil & Gas,,,,1956,Public,,,,,,,,,,,,,,,AmbitionBox
Fashion TV,Broadcasting,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Jaguar Security Services,Law Enforcement & Security,,,,1990,,,,,,,,,,,,,,,,AmbitionBox
Kanwar Enterprises,Engineering & Construction,,,,1997,,,,,,,,,,,,,,,,AmbitionBox
CNS Comnet,BPO,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Global Consumer Products,FMCG,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Zamil Steel Buildings India,Engineering & Construction,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
R-Logic Technology Services,IT Services & Consulting,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
A2Z Infraservices,Facility Management Services,,,,2002,Public,,,,,,,,,,,,,,,AmbitionBox
Bharathi Cement,Building Material,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Deen Dayal Upadhyaya Grameen Kaushalya Yojana,Government,,,,2014,Public,,,,,,,,,,,,,,,AmbitionBox
Zyoin,Recruitment,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Qatargas,Oil & Gas,,,,1984,,,,,,,,,,,,,,,,AmbitionBox
Signature Global,Real Estate,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Epsilon Carbon,Chemicals,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Green Park Hotels,Hospitality,,,,1991,Private,,,,,,,,,,,,,,,AmbitionBox
Verzeo,EdTech,,,,2018,,,,,,,,,,,,,,,,AmbitionBox
Ck Birla Hospitals,Healthcare,,,,1969,Private,,,,,,,,,,,,,,,AmbitionBox
Li & Fung,Electrical Equipment,,,,1906,Private,,,,,,,,,,,,,,,AmbitionBox
Carrefour,Retail,,,,1959,Private,,,,,,,,,,,,,,,AmbitionBox
STYLAM Industries,Engineering & Construction,,,,1991,Public,,,,,,,,,,,,,,,AmbitionBox
Jaypee Hotels,Hospitality,,,,1980,Public,,,,,,,,,,,,,,,AmbitionBox
Lloyd Electric & Engineering,Industrial Machinery,,,,1989,Public,,,,,,,,,,,,,,,AmbitionBox
TALENTEDGE,EdTech,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Bharti Foundation,Education & Training,,,,2000,Partnership,,,,,,,,,,,,,,,AmbitionBox
Om Innovation Call Services,BPO,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
NBCC,Real Estate,,,,1960,Private,,,,,,,,,,,,,,,AmbitionBox
Sterlite Industries,Other,,,,1975,Public,,,,,,,,,,,,,,,AmbitionBox
Cummins Generator Technologies,Industrial Machinery,,,,1991,Private,,,,,,,,,,,,,,,AmbitionBox
PMT Machines,Industrial Machinery,,,,1961,Private,,,,,,,,,,,,,,,AmbitionBox
Citrix,IT Services & Consulting,,,,1989,Private,,,,,,,,,,,,,,,AmbitionBox
Massive Restaurants,Hospitality,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Geo Chem Laboratories,Industrial Machinery,,,,1964,Private,,,,,,,,,,,,,,,AmbitionBox
Everest Spices,FMCG,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
Synthite Industries,Food Processing,,,,1972,Private,,,,,,,,,,,,,,,AmbitionBox
Polyhose,Industrial Machinery,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
Teletext Holidays,Travel & Tourism,,,,1992,Private,,,,,,,,,,,,,,,AmbitionBox
Varmora Granito,Building Material,,,,1993,Private,,,,,,,,,,,,,,,AmbitionBox
Indo Amines,Chemicals,,,,1979,Public,,,,,,,,,,,,,,,AmbitionBox
Yellow Diamond,FMCG,,,,2009,Public,,,,,,,,,,,,,,,AmbitionBox
Samsung Display,Consumer Electronics & Appliances,,,,2019,Private,,,,,,,,,,,,,,,AmbitionBox
Honda India Power Products,Industrial Machinery,,,,[],,,,,,,,,,,,,,,,AmbitionBox
Borosil Glass Works,Building Material,,,,1962,Public,,,,,,,,,,,,,,,AmbitionBox
Systopic Laboratories,Pharma,,,,1982,Private,,,,,,,,,,,,,,,AmbitionBox
BMA Wealth Creators,Financial Services,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Hyva,Logistics / Shipping,,,,1979,,,,,,,,,,,,,,,,AmbitionBox
Can Fin Homes,NBFC,,,,1987,Public,,,,,,,,,,,,,,,AmbitionBox
Jade Global,IT Services & Consulting,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
MindGate Solutions,IT Services & Consulting,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Axles India,Auto Components,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
Olympus,Healthcare,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Swiss Re,Insurance,,,,1863,Public,,,,,,,,,,,,,,,AmbitionBox
SirionLabs,IT Services & Consulting,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Bhadra International,Logistics,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Teleone,Internet,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
African Industries,Metals & Mining,,,,1971,Private,,,,,,,,,,,,,,,AmbitionBox
Milk Mantra Dairy,Food Processing,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Bhadra International,Logistics,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Borosil Glass Works,Building Material,,,,1962,Public,,,,,,,,,,,,,,,AmbitionBox
African Industries,Metals & Mining,,,,1971,Private,,,,,,,,,,,,,,,AmbitionBox
Teleone,Internet,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Can Fin Homes,NBFC,,,,1987,Public,,,,,,,,,,,,,,,AmbitionBox
SirionLabs,IT Services & Consulting,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Systopic Laboratories,Pharma,,,,1982,Private,,,,,,,,,,,,,,,AmbitionBox
Towell Engineering Group,Engineering & Construction,,,,2001,,,,,,,,,,,,,,,,AmbitionBox
Milk Mantra Dairy,Food Processing,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Olympus,Healthcare,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Innoval Digital Solutions,Software Product,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Vini Cosmetics,Beauty & Personal Care,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Radnik Exports,Fashion & Textile,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
Zscaler Softech,Software Product,,,,2008,Private,,,,,,,,,,,,,,,AmbitionBox
Ipsos,Analytics & KPO,,,,1975,Private,,,,,,,,,,,,,,,AmbitionBox
AIRBUS,Aviation,,,,2007,Public,,,,,,,,,,,,,,,AmbitionBox
Snowman Logistics,Logistics,,,,1996,Public,,,,,,,,,,,,,,,AmbitionBox
Government of Andhra Pradesh,Government,,,,1953,Public,,,,,,,,,,,,,,,AmbitionBox
Trivitron Healthcare,Medical Equipment,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
inTarvo Technologies,BPO,,,,1995,Private,,,,,,,,,,,,,,,AmbitionBox
Wrigley,FMCG,,,,1891,Private,,,,,,,,,,,,,,,AmbitionBox
Ninestars Information Technologies,IT Services & Consulting,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Unilog Content Solutions ( P),IT Services & Consulting,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Monster Com India,Recruitment,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Techavera Solutions,Education & Training,,,,2010,,,,,,,,,,,,,,,,AmbitionBox
M & M Financial Services,NBFC,,,,1991,Public,,,,,,,,,,,,,,,AmbitionBox
Livguard Energy Technologies,Power,,,,2014,Private,,,,,,,,,,,,,,,AmbitionBox
Rainbow Hospital,Healthcare,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Writer Business Services,Facility Management Services,,,,1953,Private,,,,,,,,,,,,,,,AmbitionBox
Rasna,Food Processing,,,,1976,Private,,,,,,,,,,,,,,,AmbitionBox
Shivani Locks,Industrial Machinery,,,,1988,Private,,,,,,,,,,,,,,,AmbitionBox
Childline India Foundation,Non-Profit,,,,1996,Private,,,,,,,,,,,,,,,AmbitionBox
Koye Pharmaceuticals,Pharma,,,,2013,Private,,,,,,,,,,,,,,,AmbitionBox
Plasser India,Industrial Machinery,,,,1965,Private,,,,,,,,,,,,,,,AmbitionBox
Sir Hn Reliance Foundation Hospital,Healthcare,,,,1925,Private,,,,,,,,,,,,,,,AmbitionBox
Al Hassan Engineering Company SAOG,Engineering & Construction,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
75way Technologies,IT Services & Consulting,,,,2015,Private,,,,,,,,,,,,,,,AmbitionBox
R.K.M Powergen,Power,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Propertypistol Realty,Real Estate,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
NOVO Medisciences,Pharma,,,,1946,,,,,,,,,,,,,,,,AmbitionBox
Harley-Davidson,Automobile,,,,1903,Private,,,,,,,,,,,,,,,AmbitionBox
Franchise India Holdings,Management Consulting,,,,1999,Public,,,,,,,,,,,,,,,AmbitionBox
ADARSH DEVELOPERS,Engineering & Construction,,,,1988,Private,,,,,,,,,,,,,,,AmbitionBox
COWI,Engineering & Construction,,,,1930,Private,,,,,,,,,,,,,,,AmbitionBox
Automatic Infotech,IT Services & Consulting,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
SBI Capital Markets,Financial Services,,,,1986,Public,,,,,,,,,,,,,,,AmbitionBox
Balasore Alloys,Metals & Mining,,,,1984,Public,,,,,,,,,,,,,,,AmbitionBox
Govt. Medical College,Education & Training,,,,[],Private,,,,,,,,,,,,,,,AmbitionBox
TITAGARH WAGONS,Railways,,,,1998,Public,,,,,,,,,,,,,,,AmbitionBox
Balaji Action Buildwell,Building Material,,,,1990,Private,,,,,,,,,,,,,,,AmbitionBox
SPIE Oil & Gas Services,Oil & Gas,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Enzen Global Solutions,Power,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Abellon Clean Energy,Other,,,,2008,Public,,,,,,,,,,,,,,,AmbitionBox
Xrbia Developers,Real Estate,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Indo Nissin Foods,Food Processing,,,,1958,Private,,,,,,,,,,,,,,,AmbitionBox
Kd Logistics,Logistics,,,,2005,,,,,,,,,,,,,,,,AmbitionBox
Jagatjit Industries,Beverage,,,,1944,Public,,,,,,,,,,,,,,,AmbitionBox
Som Autotech,Auto Components,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
Oriental Carbon & Chemicals,Chemicals / Agri Inputs,,,,1978,Public,,,,,,,,,,,,,,,AmbitionBox
South Eastern Coalfields,Metals & Mining,,,,1985,Government,,,,,,,,,,,,,,,AmbitionBox
CRPF,Law Enforcement & Security,,,,1939,,,,,,,,,,,,,,,,AmbitionBox
Avantor,Biotechnology,,,,1991,Private,,,,,,,,,,,,,,,AmbitionBox
Oriental Carbon & Chemicals,Chemicals / Agri Inputs,,,,1978,Public,,,,,,,,,,,,,,,AmbitionBox
Kd Logistics,Logistics,,,,2005,,,,,,,,,,,,,,,,AmbitionBox
Jagatjit Industries,Beverage,,,,1944,Public,,,,,,,,,,,,,,,AmbitionBox
MUNDRA SOLAR TECHNOPARK,Industrial Machinery,,,,2015,,,,,,,,,,,,,,,,AmbitionBox
Arun Excello,Real Estate,,,,1987,Private,,,,,,,,,,,,,,,AmbitionBox
Expertrons,Education & Training,,,,2019,,,,,,,,,,,,,,,,AmbitionBox
MAN Energy Solutions,Industrial Machinery,,,,2010,,,,,,,,,,,,,,,,AmbitionBox
JGC Corporation,Engineering & Construction,,,,1928,Private,,,,,,,,,,,,,,,AmbitionBox
Saregama India,Media & Entertainment,,,,1901,Public,,,,,,,,,,,,,,,AmbitionBox
APC By Schneider Electric,Electrical Equipment,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
BEO Software,IT Services & Consulting,,,,2003,,,,,,,,,,,,,,,,AmbitionBox
Razorpay,Financial Services,,,,2014,Private,,,,,,,,,,,,,,,AmbitionBox
Uttam Value Steels,Iron & Steel,,,,1974,Public,,,,,,,,,,,,,,,AmbitionBox
Toyota Material Handling,Industrial Machinery,,,,1956,Private,,,,,,,,,,,,,,,AmbitionBox
Biostadt,Agro Chemicals,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
Entab Infotech,Education & Training,,,,2001,Private,,,,,,,,,,,,,,,AmbitionBox
Red Bull,Beverage,,,,1987,Private,,,,,,,,,,,,,,,AmbitionBox
Sun Direct TV,Broadcasting,,,,2007,Private,,,,,,,,,,,,,,,AmbitionBox
Compuage Infocom,Hardware & Networking,,,,1987,Public,,,,,,,,,,,,,,,AmbitionBox
Unique Engineers,Industrial Machinery,,,,1990,Private,,,,,,,,,,,,,,,AmbitionBox
Incrementors Web Solutions,Financial Services,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
Karam Industries,Engineering & Construction,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
SA Infrastructure Consultants,Engineering & Construction,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Sunshine Hospitals,Healthcare,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Aeries Technology,IT Services & Consulting,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Mediamint,Marketing & Advertising,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Gulf Spic General Trading & Contracting Company,Engineering & Construction,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Blue Cross Laboratories,Pharma,,,,1980,Public,,,,,,,,,,,,,,,AmbitionBox
Toyota Material Handling,Industrial Machinery,,,,1956,Private,,,,,,,,,,,,,,,AmbitionBox
Karam Industries,Engineering & Construction,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
Aeries Technology,IT Services & Consulting,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Uttam Value Steels,Iron & Steel,,,,1974,Public,,,,,,,,,,,,,,,AmbitionBox
APC By Schneider Electric,Electrical Equipment,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
Gulf Spic General Trading & Contracting Company,Engineering & Construction,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Sembcorp Energy India,Power,,,,2008,Public,,,,,,,,,,,,,,,AmbitionBox
Optimum Infosystem,IT Services & Consulting,,,,1997,Private,,,,,,,,,,,,,,,AmbitionBox
Reecomps Teleservices,Telecom,,,,1998,Private,,,,,,,,,,,,,,,AmbitionBox
BEO Software,IT Services & Consulting,,,,2003,,,,,,,,,,,,,,,,AmbitionBox
Razorpay,Financial Services,,,,2014,Private,,,,,,,,,,,,,,,AmbitionBox
Hyderabad Metro Rail,Railways,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Incrementors Web Solutions,Financial Services,,,,2004,Private,,,,,,,,,,,,,,,AmbitionBox
SA Infrastructure Consultants,Engineering & Construction,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Aksentt Tech Services,Telecom,,,,2007,Public,,,,,,,,,,,,,,,AmbitionBox
The Sparks Foundation,Education & Training,,,,2016,,,,,,,,,,,,,,,,AmbitionBox
Sterling Oil Exploration & Energy Production,Oil & Gas,,,,2005,Private,,,,,,,,,,,,,,,AmbitionBox
Accurate Engineering Company,Industrial Machinery,,,,1963,,,,,,,,,,,,,,,,AmbitionBox
Nalco,Metals & Mining,,,,1981,Private,,,,,,,,,,,,,,,AmbitionBox
Henkel,Chemicals,,,,1965,Private,,,,,,,,,,,,,,,AmbitionBox
Triveni Turbines,Electrical Equipment,,,,1968,Public,,,,,,,,,,,,,,,AmbitionBox
Terex,Industrial Machinery,,,,1933,Private,,,,,,,,,,,,,,,AmbitionBox
RM Education Solutions,Education & Training,,,,2003,Private,,,,,,,,,,,,,,,AmbitionBox
JK Agri Genetics,Biotechnology,,,,1989,Public,,,,,,,,,,,,,,,AmbitionBox
Indian Council of Agricultural Research,Education & Training,,,,1929,Private,,,,,,,,,,,,,,,AmbitionBox
MITA,Industrial Machinery,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Vedika Credit Capital,NBFC,,,,1995,Public,,,,,,,,,,,,,,,AmbitionBox
Novozymes South Asia,Biotechnology,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Logicash,Financial Services,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
National Aerospace Laboratories,Defence & Aerospace,,,,1959,Private,,,,,,,,,,,,,,,AmbitionBox
Novozymes South Asia,Biotechnology,,,,2000,Private,,,,,,,,,,,,,,,AmbitionBox
Protiviti India Member,Management Consulting,,,,1948,Private,,,,,,,,,,,,,,,AmbitionBox
Moolchand Medcity,Healthcare,,,,2006,Private,,,,,,,,,,,,,,,AmbitionBox
Logicash,Financial Services,,,,2010,Private,,,,,,,,,,,,,,,AmbitionBox
Metro Retail.PVT.LTD.,Retail,,,,2009,Private,,,,,,,,,,,,,,,AmbitionBox
Ring Plus Aqua,Auto Components,,,,1997,Public,,,,,,,,,,,,,,,AmbitionBox
Indian Council of Agricultural Research,Education & Training,,,,1929,Private,,,,,,,,,,,,,,,AmbitionBox
MITA,Industrial Machinery,,,,1999,Private,,,,,,,,,,,,,,,AmbitionBox
Aspiro Pharma,Pharma,,,,2012,Private,,,,,,,,,,,,,,,AmbitionBox
Flipspaces,Architecture & Interior Design,,,,2011,Private,,,,,,,,,,,,,,,AmbitionBox
B S R & Co Llp,Management Consulting,,,,[],,,,,,,,,,,,,,,,AmbitionBox
