company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Electrolux Italia Spa,Manufacturing,CORSO LINO ZANUSSI 24,PORDENONE,ITALY,1916,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Msc Societa' Di Partecipazione Tra Lavoratori Spa,"Finance, Insurance, and Real Estate",VIA UBALDO POLI 4,BOLOGNA,ITALY,1938,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dimar Spa,Wholesale Trade,VIA CUNEO 34,CUNEO,ITALY,1973,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Tnt Global Express Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",CORSO GIULIO CESARE 268,TORINO,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unico La Farmacia Dei Farmacisti Spa,Wholesale Trade,VIA GARBAGNATE 63,MILANO,ITALY,1945,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Engycalor Energia Calore Srl,Wholesale Trade,VIA AURELIA 915,ROMA,ITALY,1966,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Comet Spa,Wholesale Trade,VIA MICHELINO 105,BOLOGNA,ITALY,1968,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Comet Holding Spa,"Finance, Insurance, and Real Estate",VIA MICHELINO 105,BOLOGNA,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unione Farmaceutica Novarese,"Finance, Insurance, and Real Estate",CORSO VERCELLI 120/C,NOVARA,ITALY,1945,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ferragamo Finanziaria Spa,"Finance, Insurance, and Real Estate",VIA DEI TORNABUONI 2,FIRENZE,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ge Avio Srl,Manufacturing,VIA I MAGGIO 99,TORINO,ITALY,2013,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Alrescha Investimenti Srl,"Finance, Insurance, and Real Estate",CORSO EUROPA 2,MILANO,ITALY,2009,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Same Deutz Fahr Italia Spa,Manufacturing,VIALE FRANCESCO CASSANI 15,BERGAMO,ITALY,1978,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Agora' Network Soc Cons.rl,Wholesale Trade,VIA GIOVANNI BATTISTA PERGOLESI 25,MILANO,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Erg Spa,"Finance, Insurance, and Real Estate",VIA DE MARINI 1,GENOVA,ITALY,1938,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Erg Power Generation Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA DE MARINI 1,GENOVA,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
San Quirico Spa,"Finance, Insurance, and Real Estate",VIA MARTIN PIAGGIO 17/4,GENOVA,ITALY,2004,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unes Maxi Spa,Retail Trade,VIALE DELLE INDUSTRIE SNC,MILANO,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Iperal Supermercati Spa,Retail Trade,VIA BOLLADORE 64,SONDRIO,ITALY,2019,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Rosenbauer International Ag,Wholesale Trade,VIA DEI CAMPI DELLA RIENZA 30,BOLZANO,ITALY,1956,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Turytes Spa,"Finance, Insurance, and Real Estate",GALLERIA CAMILLO BENSO CONTE DI CAVOUR 4,BOLOGNA,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Alliancebernstein (luxembourg) S.a' Rl,"Finance, Insurance, and Real Estate",PIAZZA IV NOVEMBRE 7,MILANO,ITALY,2020,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Denso Thermal Systems Spa,Manufacturing,FRAZIONE MASIO 24,TORINO,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Nova Coop Soc Coop,Retail Trade,VIA NELSON MANDELA 4,VERCELLI,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Green Network Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA GIULIO VINCENZO BONA 101,ROMA,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Amazon Italia Transport Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIALE MONTE GRAPPA 3/5,MILANO,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Findomestic Banca Spa,"Finance, Insurance, and Real Estate",VIA JACOPO DA DIACCETO 48,FIRENZE,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Prenatal Retail Group Spa Ovvero In Abbreviato Pnt Retail Gr Oup Spa O Prg Spa,Retail Trade,VIA DELLE PRIMULE 5,MONZA E BRIANZA,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Azimut - Benetti Spa,Manufacturing,VIA MICHELE COPPINO 104,LUCCA,ITALY,1974,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Agsm Aim Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",LUNGADIGE GALTAROSSA 8,VERONA,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fif Holding Spa,"Finance, Insurance, and Real Estate",VIA VEZZA D'OGLIO 7,MILANO,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Coopservice Societa' Cooperativa Per Azioni,Services,VIA ROCHDALE 5,REGGIO EMILIA,ITALY,1975,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Servizi Energia Italia Spa,Services,VIA MARTIRI DI CEFALONIA 67,MILANO,ITALY,2008,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bonfi Srl,"Finance, Insurance, and Real Estate",GALLERIA GUGLIELMO MARCONI 1,BOLOGNA,ITALY,2017,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bonfiglioli Spa,"Finance, Insurance, and Real Estate",VIA CLEMENTINO BONFIGLIOLI 1,BOLOGNA,ITALY,1967,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Elecnor Sa,Services,VIA GIUSEPPE VERDI 6,NOVARA,ITALY,2010,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Rialto Spa,Retail Trade,VIA GIAN CARLO CLERICI 342,MILANO,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Industries Spa,Retail Trade,VIA VENEZIA 1,PADOVA,ITALY,1975,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Riva Azzurra Spa,Retail Trade,VIA PANTANO 28,MILANO,ITALY,1979,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Casillo Commodities Italia Spa,Wholesale Trade,VIA ANTONIO SANT'ELIA ZONA INDUSTRIALE SNC,BARI,ITALY,1993,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ludoil Energy Spa,"Finance, Insurance, and Real Estate",VIA TARANTO 40,NAPOLI,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Supermercati Tosano Cerea Srl,Retail Trade,VIA PALESELLA 1,VERONA,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Skf Industrie Spa,Manufacturing,VIA PINEROLO 44,TORINO,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Hp Italy Srl,Wholesale Trade,VIA CARLO DONAT CATTIN 5,MILANO,ITALY,1964,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gottardo Spa,Retail Trade,GALLERIA SPAGNA 9,PADOVA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Maior Srl,"Finance, Insurance, and Real Estate",GALLERIA SPAGNA 9,PADOVA,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Policlinico San Donato Spa,Services,VIA RODOLFO MORANDI 30,MILANO,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Vender Spa,"Finance, Insurance, and Real Estate",VIA ALFRED BERNHARD NOBEL 4/A,PARMA,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ludoil Energia Srl,Wholesale Trade,VIA TARANTO 40,NAPOLI,ITALY,2011,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
In's Mercato Spa,Retail Trade,VIA ISTITUTO SANTA MARIA DELLA PIETA' 6,VENEZIA,ITALY,1994,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sorgenia Power Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA ADRIANO OLIVETTI SNC,CAMPOBASSO,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ald Automotive Italia Srl,Services,VIALE LUCA GAURICO 187,ROMA,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Alliance Healthcare Italia Spa,"Finance, Insurance, and Real Estate",VIA MOGGIA 75/A,GENOVA,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Estra Energie Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA UGO PANZIERA 16,PRATO,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fibercop Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA GAETANO NEGRI 1,MILANO,ITALY,2020,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
D & G Srl,Services,VIA CARLO GOLDONI 10,MILANO,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dolce & Gabbana Holding Srl,"Finance, Insurance, and Real Estate",VIA CARLO GOLDONI 10,MILANO,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ccs Jv Scarl,Services,VIA MILANO 10,MILANO,ITALY,2019,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Vandemoortele Europe N.v.,Wholesale Trade,VIA FIORENZO SEMINI 12,GENOVA,ITALY,2019,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Pastificio Rana Spa,Manufacturing,VIA ANTONIO PACINOTTI 25,VERONA,ITALY,1962,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
C.o.i.m. Spa - Chimica Organica Industriale Milanese,Manufacturing,VIA DELLE AZALEE 19,MILANO,ITALY,1966,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Astaris Spa,Construction,VIA GIULIO VINCENZO BONA 65,ROMA,ITALY,1950,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Tirreno Power Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",STRADONE VIGLIENA 39,NAPOLI,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eurospin Tirrenica Spa,Retail Trade,VIA DELLA CHIOCANA 3,PERUGIA,ITALY,1994,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Angelini Pharma Italia Aziende Chimiche Riunite Angelini Francesco A.c.r.a.f. Spa,Manufacturing,VIALE AMELIA 70,ROMA,ITALY,1980,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Electrade Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA ARISTIDE NONIS 68/A,VICENZA,ITALY,2006,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cereal Docks Spa,Manufacturing,VIA DELL'INNOVAZIONE 1,VICENZA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Telecom Italia Sparkle Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA DI MACCHIA PALOCCO 223,ROMA,ITALY,1933,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Agos-ducato Spa,"Finance, Insurance, and Real Estate",VIALE FULVIO TESTI 280,MILANO,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fercam Holding Srl,"Finance, Insurance, and Real Estate",VIA MARIE CURIE 2,BOLZANO,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Prexta Spa In Forma Abbreviata Prexta Spa,"Finance, Insurance, and Real Estate",PALAZZO MEUCCI VIA FRANCESCO SFORZA,MILANO,ITALY,2003,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Marelli Europe Spa,Manufacturing,VIALE ALDO BORLETTI 61/63,MILANO,ITALY,1919,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Coca-cola Hbc Italia Srl,Manufacturing,PIAZZA INDRO MONTANELLI 30,MILANO,ITALY,1998,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sonepar Italia Spa,Wholesale Trade,RIVIERA MAESTRI DEL LAVORO 24,PADOVA,ITALY,1978,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Merck Serono Spa,Manufacturing,VIA CASILINA 125,ROMA,ITALY,1906,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Lottomatica Spa,"Finance, Insurance, and Real Estate",VIA DEGLI ALDOBRANDESCHI 300,ROMA,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fratelli Arena Srl,Retail Trade,CONTRADA MILOCCA SNC,ENNA,ITALY,1976,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Yoox Net-a-porter Group Spa,Retail Trade,VIA NERIO NANNETTI 1,BOLOGNA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Almaviva - The Italian Innovation Company Spa,Services,VIA DI CASAL BOCCONE 188/190,ROMA,ITALY,2005,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Almaviva Technologies Srl,"Finance, Insurance, and Real Estate",PIAZZA DEI SANTI APOSTOLI 66,ROMA,ITALY,1994,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Petronas Lubricants Italy Spa,Manufacturing,VIA SANTENA 1,TORINO,ITALY,1912,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Adi Energia Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIALE CERTOSA 239,MILANO,ITALY,2018,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Amazon Italia Logistica Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIALE MONTE GRAPPA 3/5,MILANO,ITALY,2010,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Credito Emiliano Spa,"Finance, Insurance, and Real Estate",VIA EMILIA SAN PIETRO 4,REGGIO EMILIA,ITALY,1973,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Deutsche Bank Spa,"Finance, Insurance, and Real Estate",PIAZZA DEL CALENDARIO 3,MILANO,ITALY,1917,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bunge Italia Spa,Manufacturing,VIA BAIONA 203,RAVENNA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Enel Global Services Srl,Services,VIALE REGINA MARGHERITA 125,ROMA,ITALY,2019,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Farvima Holding Srl,"Finance, Insurance, and Real Estate",VIA NAPOLI 220,NAPOLI,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sogegross Spa,Wholesale Trade,LUNGOTORRENTE SECCA 3/A,GENOVA,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gruppo Arena Spa,"Finance, Insurance, and Real Estate",VIA GIUSEPPE MAZZINI 36,ENNA,ITALY,2014,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eni Angola Spa,Mining,VIA EMILIA 1,MILANO,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ferrovial Construcción S.a.,Construction,FORO BUONAPARTE 67,MILANO,ITALY,1999,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Alfa Acciai Spa,Manufacturing,VIA SAN POLO 152,BRESCIA,ITALY,1978,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cambielli Edilfriuli Spa,Wholesale Trade,VIA ASSANO 1791,FORLI'-CESENA,ITALY,1919,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Comdata Spa,Services,VIA SEBASTIANO CABOTO 1,MILANO,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Shell Energy Italia Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIALE THOMAS ALVA EDISON 110,MILANO,ITALY,1993,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fattoria San Michele A Torri Srl,"Finance, Insurance, and Real Estate",VIA SAN MICHELE 36,FIRENZE,ITALY,1987,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bottega Veneta Srl,Manufacturing,LOCALITA' CONTI MALTRAVERSO 1,VICENZA,ITALY,1968,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bolton Food Spa,Manufacturing,VIA EINAUDI 18/22,COMO,ITALY,1951,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Silmar Group Spa,"Finance, Insurance, and Real Estate",LOCALITA' MERLARO 2,BRESCIA,ITALY,1985,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ferretti Spa,Manufacturing,VIA GIOVANNI ANSALDO 7,FORLI'-CESENA,ITALY,2004,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ferretti International Holding Spa,"Finance, Insurance, and Real Estate",VIA ALESSANDRO MANZONI 41,MILANO,ITALY,2012,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dalmine Spa,Manufacturing,PIAZZA CADUTI 6 LUGLIO 1944 1,BERGAMO,ITALY,1920,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Banca Popolare Di Sondrio Spa,"Finance, Insurance, and Real Estate",PIAZZA GIUSEPPE GARIBALDI 16,SONDRIO,ITALY,1871,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
General Cavi Spa,Manufacturing,VIA DELL'INDUSTRIA 22,RAVENNA,ITALY,1992,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Solvay Specialty Polymers Italy Spa,Manufacturing,VIALE LOMBARDIA 20,MILANO,ITALY,1971,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Arcese Holding Sapa Di Eleuterio Arcese E C.,"Finance, Insurance, and Real Estate",VIA ALDO MORO 95,TRENTO,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Infineum Italia Srl,Manufacturing,STRADA DI SCORRIMENTO 2,SAVONA,ITALY,1998,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Smeg Spa,Manufacturing,VIA LEONARDO DA VINCI 4,REGGIO EMILIA,ITALY,1985,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sasol Italy Spa,Manufacturing,VIALE ENRICO FORLANINI 23,MILANO,ITALY,1957,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Nordea Investment Funds S.a.,"Finance, Insurance, and Real Estate",VIA TORTONA 9,MILANO,ITALY,2012,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Sanpellegrino Spa,Services,VIA DEL MULINO 6,MILANO,ITALY,1899,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Retitalia Spa,Wholesale Trade,VIA GASPARE GOZZI 1/A,MILANO,ITALY,2005,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unoenergy Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",CORSO FELICE CAVALLOTTI 30,IMPERIA,ITALY,2004,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
United Parcel Service Italia Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA GAUDENZIO FANTOLI 15/2 15/8,MILANO,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Alstom Ferroviaria Spa,Manufacturing,VIA OTTAVIO MORENO 23,CUNEO,ITALY,1950,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Elfin Srl,"Finance, Insurance, and Real Estate",CORSO FELICE CAVALLOTTI 30,IMPERIA,ITALY,2019,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Uno Holding Srl,"Finance, Insurance, and Real Estate",VIA CALDERA 21,MILANO,ITALY,2015,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Bticino Spa,Manufacturing,VIALE LUIGI BORRI 231,VARESE,ITALY,1945,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Prysmian Powerlink Srl,Manufacturing,VIA CHIESE 6,MILANO,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Compass Banca Spa,"Finance, Insurance, and Real Estate",FORO BUONAPARTE 10,MILANO,ITALY,1951,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Carlo Colombo Spa,Manufacturing,VIA REGONA 3,CREMONA,ITALY,1982,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Lb Holding Spa,"Finance, Insurance, and Real Estate",VIA COLOMBARA 113,VENEZIA,ITALY,2017,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Verofin Srl,"Finance, Insurance, and Real Estate",PIAZZA GIOVINE ITALIA 3,MILANO,ITALY,2009,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Umana Spa,Services,VIA COLOMBARA 113,VENEZIA,ITALY,1997,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gruppo Ltc Spa,"Finance, Insurance, and Real Estate",VIA ORNA 35,VICENZA,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Alliance Healthcare Italia Distribuzione Spa,Wholesale Trade,VIA MOGGIA 75/A,GENOVA,ITALY,1949,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Montanwerke Brixlegg Aktiengesellschaft,Wholesale Trade,VIA BOLZANO 63,BOLZANO,ITALY,2018,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Societa' Italiana Per Condotte D'acqua Spa,Construction,VIA SALARIA 1039,ROMA,ITALY,1880,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sacyr Construccion S.a.,Construction,VIA INVORIO 24/A,TORINO,ITALY,2005,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Arneg Spa,Manufacturing,VIA VENEZIA 58,PADOVA,ITALY,1963,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
General Logistics Systems Italy Spa,Services,VIA BASENTO 19,MILANO,ITALY,1993,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Rizzoli Corriere Della Sera Mediagroup Spa,Manufacturing,VIA ANGELO RIZZOLI 8,MILANO,ITALY,1997,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Metinvest Trametal Spa,Manufacturing,VIA XII OTTOBRE 1,GENOVA,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sarlux Srl,Manufacturing,GALLERIA PASSARELLA 2,MILANO,ITALY,1992,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Seetech Global Industries Spa,"Finance, Insurance, and Real Estate",VIA ANTONIO PACINOTTI 3,BOLZANO,ITALY,2011,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Henkel Italia Srl,Wholesale Trade,VIA CARLO AMORETTI 78,MILANO,ITALY,2015,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unicoop Tirreno Soc Coop,Retail Trade,STRADA STATALE S.S. AURELIA KM. 237 SNC,LIVORNO,ITALY,1945,Cooperative,,,,,,,,,,,,,,,hitHorizons_dataset
Banco Bpm Vita Spa,"Finance, Insurance, and Real Estate",VIA MASSAUA 6,MILANO,ITALY,1992,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Tod's Spa,Manufacturing,VIA FILIPPO DELLA VALLE 1,FERMO,ITALY,1900,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Di.vi. Finanziaria Di Diego Della Valle & C. Srl,"Finance, Insurance, and Real Estate",VIA SETTECAMINI 116,FERMO,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Tigros Spa,Retail Trade,VIA DEL LAVORO 45,VARESE,ITALY,1979,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Unigra' Srl,Manufacturing,VIA GARDIZZA 9/B,RAVENNA,ITALY,1970,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Amissima Vita Spa,"Finance, Insurance, and Real Estate",MURA DI SANTA CHIARA 1,GENOVA,ITALY,1971,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eli Lilly Italia Spa,Manufacturing,VIA ANTONIO GRAMSCI 731/733,FIRENZE,ITALY,1959,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Intesa Sanpaolo Assicura Spa,"Finance, Insurance, and Real Estate",CORSO INGHILTERRA 3,TORINO,ITALY,1995,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Ferriera Valsider Spa,Manufacturing,VIA ANTONIO SALIERI 36,VERONA,ITALY,2000,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Friul Intagli Industries Spa,Manufacturing,VIA ODERZO 68,PORDENONE,ITALY,1968,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Costantin Spa,Retail Trade,VIA CANAREGGIO 1823/1,PADOVA,ITALY,1986,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Eurovo Srl,Manufacturing,VIA MENSA 3,RAVENNA,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Prima Sole Components Spa,Manufacturing,VIA CASILINA SUD SNC KM90,03020,FROSINONE,1968,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Biesse Spa,Manufacturing,VIA DELLA MECCANICA 16,PESARO E URBINO,ITALY,1968,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Scm Group Spa,Manufacturing,VIA EMILIA 69/71/77,RIMINI,ITALY,1958,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Agfa,Wholesale Trade,VIA MASSIMO GORKI 69,MILANO,ITALY,2013,Foreign Company,,,,,,,,,,,,,,,hitHorizons_dataset
Bi.fin. Srl,"Finance, Insurance, and Real Estate",VIALE FRATELLI ROSSELLI 46,PESARO E URBINO,ITALY,1992,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dolce & Gabbana Srl,Manufacturing,VIA CARLO GOLDONI 10,MILANO,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dana Italia Srl,Manufacturing,LOCALITA' LINFANO,TRENTO,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
F.lli Martini & C. Spa,"Finance, Insurance, and Real Estate",VIA EMILIA 2614,FORLI'-CESENA,ITALY,1961,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dow Italia Divisione Commerciale Srl,Manufacturing,VIA FRANCESCO ALBANI 65,MILANO,ITALY,2001,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Magna Powertrain Italia Srl,"Finance, Insurance, and Real Estate",VIA DEI CICLAMINI 4,BARI,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Sicim Spa,Construction,VIA CONSOLATICO SUPERIORE 96/98,PARMA,ITALY,1962,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
