,,name_sim,website_exact,year_sim,employees_sim
57365,53709,1.0,0,0.0,0.0
57365,57353,0.853968253968254,0,0.0,0.0
57365,57355,0.8600000000000001,0,0.0,0.0
57366,53782,1.0,0,0.0,0.0
57367,53781,1.0,0,0.0,0.0
57367,53902,0.8621794871794871,0,0.0,0.0
57367,54030,0.8874125874125874,0,0.0,0.0
57367,54031,0.8804607157548334,0,0.0,0.0
57368,53786,0.8863768115942029,0,0.0,0.0
57368,53792,1.0,0,0.0,0.0
57368,53793,0.8595849802371541,0,0.0,0.0
57368,53794,0.8704347826086957,0,0.0,0.0
57369,53785,1.0,0,0.0,0.0
57369,53786,0.9050641025641025,0,0.0,0.0
57369,53787,0.9080827067669173,0,0.0,0.0
57369,53789,0.894047619047619,0,0.0,0.0
57370,53785,0.9050641025641025,0,0.0,0.0
57370,53786,1.0,0,0.0,0.0
57370,53787,0.852982456140351,0,0.0,0.0
57370,53792,0.8863768115942029,0,0.0,0.0
57370,53793,0.8996536796536796,0,0.0,0.0
57370,57368,0.8863768115942029,0,0.0,0.0
57370,57369,0.9050641025641025,0,0.0,0.0
57371,53785,0.894047619047619,0,0.0,0.0
57371,53787,0.9055580126787557,0,0.0,0.0
57371,53789,1.0,0,0.0,0.0
57371,57369,0.894047619047619,0,0.0,0.0
57372,53790,1.0,0,0.0,0.0
57373,53785,0.9080827067669173,0,0.0,0.0
57373,53786,0.852982456140351,0,0.0,0.0
57373,53787,1.0,0,0.0,0.0
57373,53789,0.9055580126787557,0,0.0,0.0
57373,57369,0.9080827067669173,0,0.0,0.0
57373,57370,0.852982456140351,0,0.0,0.0
57373,57371,0.9055580126787557,0,0.0,0.0
57374,53779,1.0,0,0.0,0.0
57374,53905,0.8651515151515151,0,0.0,0.0
57374,54023,0.8691919191919192,0,0.0,0.0
57374,54077,0.8933333333333334,0,0.0,0.0
57375,53799,1.0,0,0.0,0.0
57376,53796,1.0,0,0.0,0.0
57376,53797,0.8708818793217771,0,0.0,0.0
57376,53800,0.8939542483660131,0,0.0,0.0
57377,53800,0.8954248366013072,0,0.0,0.0
57377,53821,1.0,0,0.0,0.0
57378,53796,0.8708818793217771,0,0.0,0.0
57378,53797,1.0,0,0.0,0.0
57378,53798,0.8694652406417112,0,0.0,0.0
57378,53800,0.8674208144796379,0,0.0,0.0
57378,57376,0.8708818793217771,0,0.0,0.0
57379,53796,0.8939542483660131,0,0.0,0.0
57379,53797,0.8674208144796379,0,0.0,0.0
57379,53798,0.8858670741023683,0,0.0,0.0
57379,53800,1.0,0,0.0,0.0
57379,53821,0.8954248366013072,0,0.0,0.0
57379,57376,0.8939542483660131,0,0.0,0.0
57379,57377,0.8954248366013072,0,0.0,0.0
57379,57378,0.8674208144796379,0,0.0,0.0
57380,53797,0.8694652406417112,0,0.0,0.0
57380,53798,1.0,0,0.0,0.0
57380,53800,0.8858670741023683,0,0.0,0.0
57380,57378,0.8694652406417112,0,0.0,0.0
57380,57379,0.8858670741023683,0,0.0,0.0
57381,53820,1.0,0,0.0,0.0
57382,53819,1.0,0,0.0,0.0
57383,53786,0.8996536796536796,0,0.0,0.0
57383,53792,0.8595849802371541,0,0.0,0.0
57383,53793,1.0,0,0.0,0.0
57383,53794,0.9525252525252526,0,0.0,0.0
57383,57368,0.8595849802371541,0,0.0,0.0
57383,57370,0.8996536796536796,0,0.0,0.0
57384,53792,0.8704347826086957,0,0.0,0.0
57384,53793,0.9525252525252526,0,0.0,0.0
57384,53794,1.0,0,0.0,0.0
57384,57368,0.8704347826086957,0,0.0,0.0
57384,57383,0.9525252525252526,0,0.0,0.0
57385,53842,0.9203208556149732,0,0.0,0.0
57385,53844,1.0,0,0.0,0.0
57386,53842,0.9066985645933014,0,0.0,0.0
57386,53844,0.8667063586568231,0,0.0,0.0
57386,57385,0.8667063586568231,0,0.0,0.0
57387,53842,1.0,0,0.0,0.0
57387,53843,0.882622009569378,0,0.0,0.0
57387,53844,0.9203208556149732,0,0.0,0.0
57387,53850,0.9211898395721925,0,0.0,0.0
57387,57385,0.9203208556149732,0,0.0,0.0
57387,57386,0.9066985645933014,0,0.0,0.0
57388,53872,0.8669841269841271,0,0.0,0.0
57388,53873,0.8669841269841271,0,0.0,0.0
57388,53875,1.0,0,0.0,0.0
57388,53879,0.9694736842105263,0,0.0,0.0
57389,53873,1.0,0,0.0,0.0
57389,53875,0.8669841269841271,0,0.0,0.0
57389,53879,0.8669841269841271,0,0.0,0.0
57389,57388,0.8669841269841271,0,0.0,0.0
57390,53842,0.882622009569378,0,0.0,0.0
57390,53843,1.0,0,0.0,0.0
57390,53845,0.8979047619047619,0,0.0,0.0
57390,53847,0.9112463768115943,0,0.0,0.0
57390,53850,0.936,0,0.0,0.0
57390,57387,0.882622009569378,0,0.0,0.0
57391,53845,0.8584285714285714,0,0.0,0.0
57391,53846,0.8797619047619047,0,0.0,0.0
57391,53876,1.0,0,0.0,0.0
57392,53873,0.8669841269841271,0,0.0,0.0
57392,53875,0.9694736842105263,0,0.0,0.0
57392,53879,1.0,0,0.0,0.0
57392,57388,0.9694736842105263,0,0.0,0.0
57392,57389,0.8669841269841271,0,0.0,0.0
57393,53919,1.0,0,0.0,0.0
57393,54020,0.8695084485407066,0,0.0,0.0
57395,53845,0.8508459383753502,0,0.0,0.0
57395,53846,1.0,0,0.0,0.0
57395,53876,0.8797619047619047,0,0.0,0.0
57395,57391,0.8797619047619047,0,0.0,0.0
57396,53843,0.8979047619047619,0,0.0,0.0
57396,53845,1.0,0,0.0,0.0
57396,53846,0.8508459383753502,0,0.0,0.0
57396,53847,0.8699047619047618,0,0.0,0.0
57396,53876,0.8584285714285714,0,0.0,0.0
57396,57390,0.8979047619047619,0,0.0,0.0
57396,57391,0.8584285714285714,0,0.0,0.0
57396,57395,0.8508459383753502,0,0.0,0.0
57397,53842,0.9211898395721925,0,0.0,0.0
57397,53843,0.936,0,0.0,0.0
57397,53847,0.9015686274509804,0,0.0,0.0
57397,53850,1.0,0,0.0,0.0
57397,57387,0.9211898395721925,0,0.0,0.0
57397,57390,0.936,0,0.0,0.0
57398,53843,0.9112463768115943,0,0.0,0.0
57398,53845,0.8699047619047618,0,0.0,0.0
57398,53847,1.0,0,0.0,0.0
57398,53850,0.9015686274509804,0,0.0,0.0
57398,57390,0.9112463768115943,0,0.0,0.0
57398,57396,0.8699047619047618,0,0.0,0.0
57398,57397,0.9015686274509804,0,0.0,0.0
57399,53862,1.0,0,0.0,0.0
57399,54077,0.8733333333333333,0,0.0,0.0
57400,53863,1.0,0,0.0,0.0
57400,53903,0.8737967914438503,0,0.0,0.0
57400,53924,0.8685425685425685,0,0.0,0.0
57401,53870,1.0,0,0.0,0.0
57401,53871,0.8561015710632078,0,0.0,0.0
57401,53877,0.854313725490196,0,0.0,0.0
57402,53872,0.9161290322580645,0,0.0,0.0
57402,53925,1.0,0,0.0,0.0
57403,53872,1.0,0,0.0,0.0
57403,53875,0.8669841269841271,0,0.0,0.0
57403,53925,0.9161290322580645,0,0.0,0.0
57403,57388,0.8669841269841271,0,0.0,0.0
57403,57402,0.9161290322580645,0,0.0,0.0
57404,53870,0.8561015710632078,0,0.0,0.0
57404,53871,1.0,0,0.0,0.0
57404,57401,0.8561015710632078,0,0.0,0.0
57405,53870,0.854313725490196,0,0.0,0.0
57405,53877,1.0,0,0.0,0.0
57405,54079,0.8767543859649123,0,0.0,0.0
57405,57401,0.854313725490196,0,0.0,0.0
57406,54079,0.8797146318481626,0,0.0,0.0
57407,53878,1.0,0,0.0,0.0
57408,54078,1.0,0,0.0,0.0
57408,54079,0.8685728744939272,0,0.0,0.0
57409,54075,1.0,0,0.0,0.0
57410,53877,0.8767543859649123,0,0.0,0.0
57410,54078,0.8685728744939272,0,0.0,0.0
57410,54079,1.0,0,0.0,0.0
57410,57405,0.8767543859649123,0,0.0,0.0
57410,57406,0.8797146318481626,0,0.0,0.0
57410,57408,0.8685728744939272,0,0.0,0.0
57411,54072,0.8594439013793853,0,0.0,0.0
57411,54074,1.0,0,0.0,0.0
57413,54078,0.8541208791208791,0,0.0,0.0
57413,54079,0.8861871874255776,0,0.0,0.0
57413,57406,0.8505388331475289,0,0.0,0.0
57413,57408,0.8541208791208791,0,0.0,0.0
57413,57410,0.8861871874255776,0,0.0,0.0
57414,54076,0.8825396825396825,0,0.0,0.0
57415,54076,0.8763636363636363,0,0.0,0.0
57415,57412,0.8857323232323232,0,0.0,0.0
57415,57414,0.8982323232323232,0,0.0,0.0
57416,54076,1.0,0,0.0,0.0
57416,57414,0.8825396825396825,0,0.0,0.0
57416,57415,0.8763636363636363,0,0.0,0.0
57417,53779,0.8933333333333334,0,0.0,0.0
57417,53862,0.8733333333333333,0,0.0,0.0
57417,53880,0.8561344537815125,0,0.0,0.0
57417,54077,1.0,0,0.0,0.0
57417,57374,0.8933333333333334,0,0.0,0.0
57417,57399,0.8733333333333333,0,0.0,0.0
57418,53882,1.0,0,0.0,0.0
57418,53934,0.8758547008547009,0,0.0,0.0
57419,53883,1.0,0,0.0,0.0
57419,54073,0.905050505050505,0,0.0,0.0
57420,53880,1.0,0,0.0,0.0
57420,53905,0.8846753246753247,0,0.0,0.0
57420,54077,0.8561344537815125,0,0.0,0.0
57420,57417,0.8561344537815125,0,0.0,0.0
57421,53884,1.0,0,0.0,0.0
57421,54014,0.8656643356643356,0,0.0,0.0
57422,53883,0.905050505050505,0,0.0,0.0
57422,54073,1.0,0,0.0,0.0
57422,57419,0.905050505050505,0,0.0,0.0
57423,54072,1.0,0,0.0,0.0
57423,54074,0.8594439013793853,0,0.0,0.0
57423,57411,0.8594439013793853,0,0.0,0.0
57424,53883,0.8776928953399542,0,0.0,0.0
57424,54072,0.8979127134724857,0,0.0,0.0
57424,57419,0.8776928953399542,0,0.0,0.0
57424,57423,0.8979127134724857,0,0.0,0.0
57425,54034,0.8839574898785426,0,0.0,0.0
57425,54035,0.9083020050125313,0,0.0,0.0
57426,53899,0.9194444444444445,0,0.0,0.0
57426,54036,1.0,0,0.0,0.0
57427,53899,1.0,0,0.0,0.0
57427,54036,0.9194444444444445,0,0.0,0.0
57427,57426,0.9194444444444445,0,0.0,0.0
57428,54035,1.0,0,0.0,0.0
57428,57425,0.9083020050125313,0,0.0,0.0
57429,53900,0.8591331269349844,0,0.0,0.0
57429,53901,1.0,0,0.0,0.0
57429,54033,0.9179028132992327,0,0.0,0.0
57430,54033,0.8755434782608695,0,0.0,0.0
57430,54034,1.0,0,0.0,0.0
57430,57425,0.8839574898785426,0,0.0,0.0
57431,54031,0.8525210084033613,0,0.0,0.0
57431,54032,1.0,0,0.0,0.0
57432,53900,0.8797146318481626,0,0.0,0.0
57432,53901,0.9179028132992327,0,0.0,0.0
57432,54033,1.0,0,0.0,0.0
57432,54034,0.8755434782608695,0,0.0,0.0
57432,57429,0.9179028132992327,0,0.0,0.0
57432,57430,0.8755434782608695,0,0.0,0.0
57433,54028,1.0,0,0.0,0.0
57434,53781,0.8621794871794871,0,0.0,0.0
57434,53902,1.0,0,0.0,0.0
57434,54030,0.8580808080808081,0,0.0,0.0
57434,57367,0.8621794871794871,0,0.0,0.0
57435,53863,0.8685425685425685,0,0.0,0.0
57435,53903,0.8542568542568543,0,0.0,0.0
57435,53924,1.0,0,0.0,0.0
57435,57400,0.8685425685425685,0,0.0,0.0
57436,53900,1.0,0,0.0,0.0
57436,53901,0.8591331269349844,0,0.0,0.0
57436,54031,0.8590140509645154,0,0.0,0.0
57436,54033,0.8797146318481626,0,0.0,0.0
57436,57429,0.8591331269349844,0,0.0,0.0
57436,57432,0.8797146318481626,0,0.0,0.0
57437,53863,0.8737967914438503,0,0.0,0.0
57437,53903,1.0,0,0.0,0.0
57437,53924,0.8542568542568543,0,0.0,0.0
57437,57400,0.8737967914438503,0,0.0,0.0
57437,57435,0.8542568542568543,0,0.0,0.0
57438,53781,0.8874125874125874,0,0.0,0.0
57438,53902,0.8580808080808081,0,0.0,0.0
57438,54030,1.0,0,0.0,0.0
57438,54031,0.8861675579322638,0,0.0,0.0
57438,57367,0.8874125874125874,0,0.0,0.0
57438,57434,0.8580808080808081,0,0.0,0.0
57439,53781,0.8804607157548334,0,0.0,0.0
57439,53900,0.8590140509645154,0,0.0,0.0
57439,54030,0.8861675579322638,0,0.0,0.0
57439,54031,1.0,0,0.0,0.0
57439,54032,0.8525210084033613,0,0.0,0.0
57439,57367,0.8804607157548334,0,0.0,0.0
57439,57431,0.8525210084033613,0,0.0,0.0
57439,57436,0.8590140509645154,0,0.0,0.0
57439,57438,0.8861675579322638,0,0.0,0.0
57440,53904,1.0,0,0.0,0.0
57440,53907,0.860834590246355,0,0.0,0.0
57441,53779,0.8651515151515151,0,0.0,0.0
57441,53880,0.8846753246753247,0,0.0,0.0
57441,53905,1.0,0,0.0,0.0
57441,54001,0.8597492163009404,0,0.0,0.0
57441,57374,0.8651515151515151,0,0.0,0.0
57441,57420,0.8846753246753247,0,0.0,0.0
57442,53907,0.8658419553156396,0,0.0,0.0
57442,53908,1.0,0,0.0,0.0
57443,53904,0.860834590246355,0,0.0,0.0
57443,53907,1.0,0,0.0,0.0
57443,53908,0.8658419553156396,0,0.0,0.0
57443,57440,0.860834590246355,0,0.0,0.0
57443,57442,0.8658419553156396,0,0.0,0.0
57444,53906,1.0,0,0.0,0.0
57444,54021,0.8732323232323231,0,0.0,0.0
57445,53906,0.8732323232323231,0,0.0,0.0
57445,53943,0.8668181818181818,0,0.0,0.0
57445,54021,1.0,0,0.0,0.0
57445,57444,0.8732323232323231,0,0.0,0.0
57446,53917,0.85995670995671,0,0.0,0.0
57446,53923,0.9025252525252526,0,0.0,0.0
57446,53939,1.0,0,0.0,0.0
57446,53943,0.8668181818181818,0,0.0,0.0
57447,53917,0.8761752136752138,0,0.0,0.0
57447,53939,0.8668181818181818,0,0.0,0.0
57447,53943,1.0,0,0.0,0.0
57447,54021,0.8668181818181818,0,0.0,0.0
57447,57445,0.8668181818181818,0,0.0,0.0
57447,57446,0.8668181818181818,0,0.0,0.0
57448,53917,1.0,0,0.0,0.0
57448,53939,0.85995670995671,0,0.0,0.0
57448,53943,0.8761752136752138,0,0.0,0.0
57448,57446,0.85995670995671,0,0.0,0.0
57448,57447,0.8761752136752138,0,0.0,0.0
57449,53922,1.0,0,0.0,0.0
57449,53923,0.9009600614439324,0,0.0,0.0
57449,53938,0.9013661627967379,0,0.0,0.0
57450,53922,0.9009600614439324,0,0.0,0.0
57450,53923,1.0,0,0.0,0.0
57450,53937,0.862468671679198,0,0.0,0.0
57450,53938,0.9048148148148147,0,0.0,0.0
57450,53939,0.9025252525252526,0,0.0,0.0
57450,57446,0.9025252525252526,0,0.0,0.0
57450,57449,0.9009600614439324,0,0.0,0.0
57451,53922,0.9013661627967379,0,0.0,0.0
57451,53923,0.9048148148148147,0,0.0,0.0
57451,53936,0.9305555555555555,0,0.0,0.0
57451,53937,0.9019240019240019,0,0.0,0.0
57451,53938,1.0,0,0.0,0.0
57451,57449,0.9013661627967379,0,0.0,0.0
57451,57450,0.9048148148148147,0,0.0,0.0
57452,53932,1.0,0,0.0,0.0
57452,53936,0.8624679979518689,0,0.0,0.0
57452,53937,0.9012672811059907,0,0.0,0.0
57453,53932,0.8624679979518689,0,0.0,0.0
57453,53933,0.8692538126361656,0,0.0,0.0
57453,53936,1.0,0,0.0,0.0
57453,53937,0.911014911014911,0,0.0,0.0
57453,53938,0.9305555555555555,0,0.0,0.0
57453,57451,0.9305555555555555,0,0.0,0.0
57453,57452,0.8624679979518689,0,0.0,0.0
57454,53927,0.8849616858237548,0,0.0,0.0
57454,53929,1.0,0,0.0,0.0
57454,53930,0.8650674662668665,0,0.0,0.0
57455,53933,1.0,0,0.0,0.0
57455,53936,0.8692538126361656,0,0.0,0.0
57455,57453,0.8692538126361656,0,0.0,0.0
57456,53935,1.0,0,0.0,0.0
57457,53882,0.8758547008547009,0,0.0,0.0
57457,53934,1.0,0,0.0,0.0
57457,54014,0.860834590246355,0,0.0,0.0
57457,57418,0.8758547008547009,0,0.0,0.0
57458,53923,0.862468671679198,0,0.0,0.0
57458,53932,0.9012672811059907,0,0.0,0.0
57458,53936,0.911014911014911,0,0.0,0.0
57458,53937,1.0,0,0.0,0.0
57458,53938,0.9019240019240019,0,0.0,0.0
57458,57450,0.862468671679198,0,0.0,0.0
57458,57451,0.9019240019240019,0,0.0,0.0
57458,57452,0.9012672811059907,0,0.0,0.0
57458,57453,0.911014911014911,0,0.0,0.0
57459,53928,1.0,0,0.0,0.0
57460,53926,1.0,0,0.0,0.0
57460,53949,0.8786928104575163,0,0.0,0.0
57461,53931,1.0,0,0.0,0.0
57462,53927,0.8601416463485428,0,0.0,0.0
57462,53929,0.8650674662668665,0,0.0,0.0
57462,53930,1.0,0,0.0,0.0
57462,53949,0.8590714446698219,0,0.0,0.0
57462,57454,0.8650674662668665,0,0.0,0.0
57463,53927,1.0,0,0.0,0.0
57463,53929,0.8849616858237548,0,0.0,0.0
57463,53930,0.8601416463485428,0,0.0,0.0
57463,57454,0.8849616858237548,0,0.0,0.0
57463,57462,0.8601416463485428,0,0.0,0.0
57464,53926,0.8786928104575163,0,0.0,0.0
57464,53930,0.8590714446698219,0,0.0,0.0
57464,53947,0.8919082125603864,0,0.0,0.0
57464,53948,0.9047619047619048,0,0.0,0.0
57464,53949,1.0,0,0.0,0.0
57464,57460,0.8786928104575163,0,0.0,0.0
57464,57462,0.8590714446698219,0,0.0,0.0
57465,53947,1.0,0,0.0,0.0
57465,53948,0.8757763975155279,0,0.0,0.0
57465,53949,0.8919082125603864,0,0.0,0.0
57465,57464,0.8919082125603864,0,0.0,0.0
57466,53954,1.0,0,0.0,0.0
57466,53959,0.8809250398724083,0,0.0,0.0
57466,53960,0.8892543859649122,0,0.0,0.0
57466,53976,0.8864339994370953,0,0.0,0.0
57467,53947,0.8757763975155279,0,0.0,0.0
57467,53948,1.0,0,0.0,0.0
57467,53949,0.9047619047619048,0,0.0,0.0
57467,57464,0.9047619047619048,0,0.0,0.0
57467,57465,0.8757763975155279,0,0.0,0.0
57468,53953,0.8914362519201229,0,0.0,0.0
57468,53954,0.8892543859649122,0,0.0,0.0
57468,53959,0.9484848484848484,0,0.0,0.0
57468,53960,1.0,0,0.0,0.0
57468,57466,0.8892543859649122,0,0.0,0.0
57469,53975,1.0,0,0.0,0.0
57469,53976,0.867591706539075,0,0.0,0.0
57470,53954,0.8864339994370953,0,0.0,0.0
57470,53970,0.8668194550547492,0,0.0,0.0
57470,53975,0.867591706539075,0,0.0,0.0
57470,53976,1.0,0,0.0,0.0
57470,57466,0.8864339994370953,0,0.0,0.0
57470,57469,0.867591706539075,0,0.0,0.0
57471,53953,0.8742552863096157,0,0.0,0.0
57471,53954,0.8809250398724083,0,0.0,0.0
57471,53959,1.0,0,0.0,0.0
57471,53960,0.9484848484848484,0,0.0,0.0
57471,57466,0.8809250398724083,0,0.0,0.0
57471,57468,0.9484848484848484,0,0.0,0.0
57472,53953,1.0,0,0.0,0.0
57472,53959,0.8742552863096157,0,0.0,0.0
57472,53960,0.8914362519201229,0,0.0,0.0
57472,57468,0.8914362519201229,0,0.0,0.0
57472,57471,0.8742552863096157,0,0.0,0.0
57473,53958,0.9343653250773993,0,0.0,0.0
57473,53965,1.0,0,0.0,0.0
57473,53969,0.9809523809523809,0,0.0,0.0
57473,53973,0.8847117794486216,0,0.0,0.0
57474,53958,0.8533171163202123,0,0.0,0.0
57474,53965,0.8847117794486216,0,0.0,0.0
57474,53970,0.8542717086834734,0,0.0,0.0
57474,53973,1.0,0,0.0,0.0
57474,57473,0.8847117794486216,0,0.0,0.0
57475,53958,1.0,0,0.0,0.0
57475,53965,0.9343653250773993,0,0.0,0.0
57475,53968,0.931656346749226,0,0.0,0.0
57475,53969,0.9173227185611086,0,0.0,0.0
57475,53973,0.8533171163202123,0,0.0,0.0
57475,57473,0.9343653250773993,0,0.0,0.0
57475,57474,0.8533171163202123,0,0.0,0.0
57476,53970,1.0,0,0.0,0.0
57476,53973,0.8542717086834734,0,0.0,0.0
57476,53976,0.8668194550547492,0,0.0,0.0
57476,57470,0.8668194550547492,0,0.0,0.0
57476,57474,0.8542717086834734,0,0.0,0.0
57477,53963,0.8558333333333334,0,0.0,0.0
57477,53964,1.0,0,0.0,0.0
57477,53966,0.8733333333333333,0,0.0,0.0
57477,53967,0.8774866310160427,0,0.0,0.0
57478,53962,1.0,0,0.0,0.0
57479,53963,1.0,0,0.0,0.0
57479,53964,0.8558333333333334,0,0.0,0.0
57479,53968,0.8748039215686274,0,0.0,0.0
57479,53969,0.8992063492063492,0,0.0,0.0
57479,57477,0.8558333333333334,0,0.0,0.0
57480,53958,0.931656346749226,0,0.0,0.0
57480,53963,0.8748039215686274,0,0.0,0.0
57480,53968,1.0,0,0.0,0.0
57480,53969,0.9059943977591036,0,0.0,0.0
57480,57475,0.931656346749226,0,0.0,0.0
57480,57479,0.8748039215686274,0,0.0,0.0
57481,53964,0.8733333333333333,0,0.0,0.0
57481,53966,1.0,0,0.0,0.0
57481,53967,0.8892513368983958,0,0.0,0.0
57481,54020,0.8516845878136201,0,0.0,0.0
57481,57477,0.8733333333333333,0,0.0,0.0
57482,53964,0.8774866310160427,0,0.0,0.0
57482,53966,0.8892513368983958,0,0.0,0.0
57482,53967,1.0,0,0.0,0.0
57482,57477,0.8774866310160427,0,0.0,0.0
57482,57481,0.8892513368983958,0,0.0,0.0
57483,53958,0.9173227185611086,0,0.0,0.0
57483,53963,0.8992063492063492,0,0.0,0.0
57483,53965,0.9809523809523809,0,0.0,0.0
57483,53968,0.9059943977591036,0,0.0,0.0
57483,53969,1.0,0,0.0,0.0
57483,57473,0.9809523809523809,0,0.0,0.0
57483,57475,0.9173227185611086,0,0.0,0.0
57483,57479,0.8992063492063492,0,0.0,0.0
57483,57480,0.9059943977591036,0,0.0,0.0
57484,53919,0.8695084485407066,0,0.0,0.0
57484,53966,0.8516845878136201,0,0.0,0.0
57484,54020,1.0,0,0.0,0.0
57484,57393,0.8695084485407066,0,0.0,0.0
57484,57481,0.8516845878136201,0,0.0,0.0
57485,53905,0.8597492163009404,0,0.0,0.0
57485,54001,1.0,0,0.0,0.0
57485,57441,0.8597492163009404,0,0.0,0.0
57486,54013,0.867755991285403,0,0.0,0.0
57486,54016,0.87168458781362,0,0.0,0.0
57486,54017,1.0,0,0.0,0.0
57487,53779,0.8691919191919192,0,0.0,0.0
57487,54023,1.0,0,0.0,0.0
57487,54037,0.8736111111111111,0,0.0,0.0
57487,54047,0.8630089717046239,0,0.0,0.0
57487,57374,0.8691919191919192,0,0.0,0.0
57488,54002,0.9107323232323231,0,0.0,0.0
57488,54003,0.9151515151515152,0,0.0,0.0
57488,54004,1.0,0,0.0,0.0
57488,54007,0.9178932178932179,0,0.0,0.0
57488,54016,0.8608504398826979,0,0.0,0.0
57489,54003,0.8648054740957967,0,0.0,0.0
57489,54004,0.8608504398826979,0,0.0,0.0
57489,54016,1.0,0,0.0,0.0
57489,54017,0.87168458781362,0,0.0,0.0
57489,57486,0.87168458781362,0,0.0,0.0
57489,57488,0.8608504398826979,0,0.0,0.0
57490,54005,0.8776928953399542,0,0.0,0.0
57490,54006,0.8508255933952529,0,0.0,0.0
57490,54011,0.9416666666666667,0,0.0,0.0
57490,54015,1.0,0,0.0,0.0
57491,54005,1.0,0,0.0,0.0
57491,54006,0.8809250398724083,0,0.0,0.0
57491,54011,0.8914141414141414,0,0.0,0.0
57491,54015,0.8776928953399542,0,0.0,0.0
57491,57490,0.8776928953399542,0,0.0,0.0
57492,54002,0.9333333333333333,0,0.0,0.0
57492,54004,0.9178932178932179,0,0.0,0.0
57492,54007,1.0,0,0.0,0.0
57492,57488,0.9178932178932179,0,0.0,0.0
57493,54002,0.8757575757575757,0,0.0,0.0
57493,54003,1.0,0,0.0,0.0
57493,54004,0.9151515151515152,0,0.0,0.0
57493,54016,0.8648054740957967,0,0.0,0.0
57493,57488,0.9151515151515152,0,0.0,0.0
57493,57489,0.8648054740957967,0,0.0,0.0
57494,54002,1.0,0,0.0,0.0
57494,54003,0.8757575757575757,0,0.0,0.0
57494,54004,0.9107323232323231,0,0.0,0.0
57494,54007,0.9333333333333333,0,0.0,0.0
57494,57488,0.9107323232323231,0,0.0,0.0
57494,57492,0.9333333333333333,0,0.0,0.0
57494,57493,0.8757575757575757,0,0.0,0.0
57495,54009,1.0,0,0.0,0.0
57495,54010,0.8748148148148148,0,0.0,0.0
57495,54039,0.8594439013793853,0,0.0,0.0
57496,54009,0.8748148148148148,0,0.0,0.0
57496,54010,1.0,0,0.0,0.0
57496,57495,0.8748148148148148,0,0.0,0.0
57497,54005,0.8809250398724083,0,0.0,0.0
57497,54006,1.0,0,0.0,0.0
57497,54015,0.8508255933952529,0,0.0,0.0
57497,57490,0.8508255933952529,0,0.0,0.0
57497,57491,0.8809250398724083,0,0.0,0.0
57498,54012,1.0,0,0.0,0.0
57498,54013,0.9351851851851852,0,0.0,0.0
57499,54008,1.0,0,0.0,0.0
57499,54014,0.9166145215233574,0,0.0,0.0
57500,54012,0.9351851851851852,0,0.0,0.0
57500,54013,1.0,0,0.0,0.0
57500,54017,0.867755991285403,0,0.0,0.0
57500,57486,0.867755991285403,0,0.0,0.0
57500,57498,0.9351851851851852,0,0.0,0.0
57501,54005,0.8914141414141414,0,0.0,0.0
57501,54011,1.0,0,0.0,0.0
57501,54015,0.9416666666666667,0,0.0,0.0
57501,57490,0.9416666666666667,0,0.0,0.0
57501,57491,0.8914141414141414,0,0.0,0.0
57502,53884,0.8656643356643356,0,0.0,0.0
57502,53934,0.860834590246355,0,0.0,0.0
57502,54008,0.9166145215233574,0,0.0,0.0
57502,54014,1.0,0,0.0,0.0
57502,57421,0.8656643356643356,0,0.0,0.0
57502,57457,0.860834590246355,0,0.0,0.0
57502,57499,0.9166145215233574,0,0.0,0.0
57503,54023,0.8736111111111111,0,0.0,0.0
57503,54037,1.0,0,0.0,0.0
57503,54047,0.8620772946859904,0,0.0,0.0
57503,57487,0.8736111111111111,0,0.0,0.0
57504,54009,0.8594439013793853,0,0.0,0.0
57504,54039,1.0,0,0.0,0.0
57504,54050,0.9088445747800586,0,0.0,0.0
57504,57495,0.8594439013793853,0,0.0,0.0
57505,54039,0.9088445747800586,0,0.0,0.0
57505,54050,1.0,0,0.0,0.0
57505,57504,0.9088445747800586,0,0.0,0.0
57506,54040,0.9013755980861244,0,0.0,0.0
57506,54042,1.0,0,0.0,0.0
57507,54043,1.0,0,0.0,0.0
57508,54041,1.0,0,0.0,0.0
57509,54040,1.0,0,0.0,0.0
57509,54042,0.9013755980861244,0,0.0,0.0
57509,57506,0.9013755980861244,0,0.0,0.0
57510,54038,1.0,0,0.0,0.0
57511,54045,1.0,0,0.0,0.0
57511,54046,0.9149957924263675,0,0.0,0.0
57512,54045,0.9149957924263675,0,0.0,0.0
57512,54046,1.0,0,0.0,0.0
57512,57511,0.9149957924263675,0,0.0,0.0
57513,54049,1.0,0,0.0,0.0
57514,54044,0.8751131221719457,0,0.0,0.0
57514,54048,0.9529411764705882,0,0.0,0.0
57514,54053,0.8588235294117647,0,0.0,0.0
57515,54044,0.8924585218702866,0,0.0,0.0
57515,54048,1.0,0,0.0,0.0
57515,54053,0.8986425339366516,0,0.0,0.0
57515,57514,0.9529411764705882,0,0.0,0.0
57516,54044,1.0,0,0.0,0.0
57516,54048,0.8924585218702866,0,0.0,0.0
57516,57514,0.8751131221719457,0,0.0,0.0
57516,57515,0.8924585218702866,0,0.0,0.0
57517,54051,1.0,0,0.0,0.0
57517,54053,0.8835028748341442,0,0.0,0.0
57518,54052,1.0,0,0.0,0.0
57519,54048,0.8986425339366516,0,0.0,0.0
57519,54051,0.8835028748341442,0,0.0,0.0
